regime,seed,round,receipt_sha256,previous_receipt_sha256,policy_version,scheduled_clients,accepted_clients,quorum,decision,action_executed,policy_reason,true_class,incident_risk,commit_status,commit_latency_ms,canonical_receipt_json
Edge-IIoTset-calibrated,71,30,cab9d24df05663a4663aa9eff153d63de483119bc5548900db1e09b0af3719d9,0dc8871b05caaa428328a785bec092678edce4c6b5ec1b1c47ca2b1318d27c02,trustagent-policy-v1.0,16,11,6,review,0,human_review_required,2,0.999915107456154,committed,315.0,"{""accepted_client_ids"":[1,2,4,5,8,9,10,12,15,17,18],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9999151075,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""0dc8871b05caaa428328a785bec092678edce4c6b5ec1b1c47ca2b1318d27c02"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""1026dd91cf283087ed8483af2f669468bfd7a9169fda7af615471e0757d0c885"",""round"":30,""scheduled_client_ids"":[0,1,2,4,5,7,8,9,10,12,13,14,15,16,17,18],""seed"":71}"
Edge-IIoTset-calibrated,101,1,3f006444c68d6379eddc3e3b10b2fc0ced15f601d1fb15fbcbbc24f5c6105bab,0000000000000000000000000000000000000000000000000000000000000000,trustagent-policy-v1.0,18,18,7,allow,1,within_policy,0,0.02196442910556684,committed,385.0,"{""accepted_client_ids"":[0,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""action_executed"":true,""decision"":""allow"",""incident_risk"":0.0219644291,""policy_reason"":""within_policy"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""0000000000000000000000000000000000000000000000000000000000000000"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""bc5080533651279695b731a3e332916e294bbaea7eec345eb7161046888688c9"",""round"":1,""scheduled_client_ids"":[0,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,2,ecc9e510885051b4e4fba563baf07b9921b601a01cde8085995ad88be844047c,3f006444c68d6379eddc3e3b10b2fc0ced15f601d1fb15fbcbbc24f5c6105bab,trustagent-policy-v1.0,17,16,6,review,0,human_review_required,1,0.9997699570511807,committed,365.0,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,9,11,12,13,14,16,18,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9997699571,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""3f006444c68d6379eddc3e3b10b2fc0ced15f601d1fb15fbcbbc24f5c6105bab"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""a0f598eb9b6dc951c6832b309b7cd66c619e6884d3fb19d1318824068e37ceaf"",""round"":2,""scheduled_client_ids"":[0,1,2,4,5,6,7,8,9,11,12,13,14,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,3,2b55f1a6e4dc443c1aace6d9e90a66d18e2fa0a739c825d3c7849f1ad35d4380,ecc9e510885051b4e4fba563baf07b9921b601a01cde8085995ad88be844047c,trustagent-policy-v1.0,19,18,7,review,0,human_review_required,4,0.9999920355403374,committed,385.0,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9999920355,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""ecc9e510885051b4e4fba563baf07b9921b601a01cde8085995ad88be844047c"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""ae3b5805876254527baec235096d666373780c86906419d3fc78b368f52ead66"",""round"":3,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,4,a1949b4cbdc0a56615774fd4315a3b3d7333859cad4bbc8acc73c3f8c6e03777,2b55f1a6e4dc443c1aace6d9e90a66d18e2fa0a739c825d3c7849f1ad35d4380,trustagent-policy-v1.0,16,14,6,allow,1,within_policy,0,0.0033243150698419877,committed,345.0,"{""accepted_client_ids"":[0,1,2,3,6,7,8,9,10,11,12,13,16,19],""action_executed"":true,""decision"":""allow"",""incident_risk"":0.0033243151,""policy_reason"":""within_policy"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""2b55f1a6e4dc443c1aace6d9e90a66d18e2fa0a739c825d3c7849f1ad35d4380"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""7215f7d6892ac2b439b7d306e985a0a503608bb044ff7c8ffb01762743abc49b"",""round"":4,""scheduled_client_ids"":[0,1,2,3,6,7,8,9,10,11,12,13,15,16,17,19],""seed"":101}"
Edge-IIoTset-calibrated,101,5,95dab955e67d055fb5a1c78399ff3208428654230fe2031449edb898e74702ed,a1949b4cbdc0a56615774fd4315a3b3d7333859cad4bbc8acc73c3f8c6e03777,trustagent-policy-v1.0,18,16,7,deny,0,risk_exceeds_role_clearance,6,0.9993506843355866,committed,365.0,"{""accepted_client_ids"":[0,1,2,3,4,5,6,8,9,10,11,12,13,16,18,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9993506843,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""a1949b4cbdc0a56615774fd4315a3b3d7333859cad4bbc8acc73c3f8c6e03777"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""85d2955d89cde5fab6ba2f68408d7bd14b33875f5e3ae884266df3f398a5840c"",""round"":5,""scheduled_client_ids"":[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,6,0511d83f53c883500032feb713f866c595fb3a67dd385d1f06a4cdbb6a997565,95dab955e67d055fb5a1c78399ff3208428654230fe2031449edb898e74702ed,trustagent-policy-v1.0,18,16,7,deny,0,risk_exceeds_role_clearance,5,0.9633957761314863,committed,365.0,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,12,13,16,18,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9633957761,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""95dab955e67d055fb5a1c78399ff3208428654230fe2031449edb898e74702ed"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""ecd3461f0f06876d4b428d10afa7e3b08ee7a2b6c23c34b9f9d7d0dc60030341"",""round"":6,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,7,45900e361f9c6ac30d8fd916ed955a25577c30e7de986199f022c919c9ca54f8,0511d83f53c883500032feb713f866c595fb3a67dd385d1f06a4cdbb6a997565,trustagent-policy-v1.0,20,18,7,review,0,human_review_required,2,0.8096700016289827,committed,385.0,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.8096700016,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""0511d83f53c883500032feb713f866c595fb3a67dd385d1f06a4cdbb6a997565"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""0fce0c12c79f5e73e31f9354a68230a90ce2becac30ac3844b5b902712b36b56"",""round"":7,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,8,77e46ff6cd25d0a55444b726df5e7580e2ffa66a20d3c1f6e3d81a00c70d8643,45900e361f9c6ac30d8fd916ed955a25577c30e7de986199f022c919c9ca54f8,trustagent-policy-v1.0,20,18,7,review,0,human_review_required,2,0.9981222999803595,committed,385.0,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9981223,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""45900e361f9c6ac30d8fd916ed955a25577c30e7de986199f022c919c9ca54f8"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""60bd0f9abafac4c8f17aff756fb5b0f19968804c0104d9a045c27d4be06df15e"",""round"":8,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,9,2f789d85642b78e8b8d95fd223d8074c9e74ca47477bbe196e293cde76cd2167,77e46ff6cd25d0a55444b726df5e7580e2ffa66a20d3c1f6e3d81a00c70d8643,trustagent-policy-v1.0,18,15,7,deny,0,risk_exceeds_role_clearance,3,0.9979469424471087,committed,355.0,"{""accepted_client_ids"":[0,2,3,4,5,6,7,8,10,11,12,13,14,16,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9979469424,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""77e46ff6cd25d0a55444b726df5e7580e2ffa66a20d3c1f6e3d81a00c70d8643"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""ad9a7db377218302143e1a6c47c164de723b71f32d0b47c9dd1e6622891781fd"",""round"":9,""scheduled_client_ids"":[0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19],""seed"":101}"
Edge-IIoTset-calibrated,101,10,3edd26ba9a12824826c2a33f2e2d48a751be21c7cb0788d21a185f29acce7739,2f789d85642b78e8b8d95fd223d8074c9e74ca47477bbe196e293cde76cd2167,trustagent-policy-v1.0,15,12,6,allow,1,within_policy,0,0.09210576311578667,committed,325.0,"{""accepted_client_ids"":[0,3,4,5,6,7,11,12,13,14,18,19],""action_executed"":true,""decision"":""allow"",""incident_risk"":0.0921057631,""policy_reason"":""within_policy"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""2f789d85642b78e8b8d95fd223d8074c9e74ca47477bbe196e293cde76cd2167"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""e32f162d1c944d2fa35db450d9e5b3f6b51c5ba636b44e1f5cf89fe8f778a931"",""round"":10,""scheduled_client_ids"":[0,3,4,5,6,7,9,11,12,13,14,15,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,11,e801595f48f5a6c20b7693d7ef641bb4ec9cb3a30afffdeee50019f62b924a3c,3edd26ba9a12824826c2a33f2e2d48a751be21c7cb0788d21a185f29acce7739,trustagent-policy-v1.0,19,16,7,allow,1,within_policy,0,0.007030307294287552,committed,365.0,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,10,11,12,13,14,18,19],""action_executed"":true,""decision"":""allow"",""incident_risk"":0.0070303073,""policy_reason"":""within_policy"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""3edd26ba9a12824826c2a33f2e2d48a751be21c7cb0788d21a185f29acce7739"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""b2b602a38c8b7092b6168118095085ae497e063ab749e9eecac35f93e361f402"",""round"":11,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,12,99eb8949e68f3c8bb1f7bac9a03846c75aa4805ec7cbad93c1b424945d01ab7b,e801595f48f5a6c20b7693d7ef641bb4ec9cb3a30afffdeee50019f62b924a3c,trustagent-policy-v1.0,16,13,6,review,0,human_review_required,1,0.999822428617453,committed,335.0,"{""accepted_client_ids"":[0,1,2,4,5,7,8,10,11,12,16,18,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9998224286,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""e801595f48f5a6c20b7693d7ef641bb4ec9cb3a30afffdeee50019f62b924a3c"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""f397cd2013214c1ff15077d931fd88f558b6b12445e6bea71fdf0ae6e178ebe9"",""round"":12,""scheduled_client_ids"":[0,1,2,4,5,7,8,9,10,11,12,15,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,13,098c926d6045488e3075488547bc1c59fb8bee9804821c8f927cf9d4bfa09933,99eb8949e68f3c8bb1f7bac9a03846c75aa4805ec7cbad93c1b424945d01ab7b,trustagent-policy-v1.0,19,16,7,deny,0,risk_exceeds_role_clearance,5,0.9985435749019566,committed,365.0,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,10,11,12,14,16,18,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9985435749,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""99eb8949e68f3c8bb1f7bac9a03846c75aa4805ec7cbad93c1b424945d01ab7b"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""3dae4679a92ed45b5bba2d53ee0b2e25ceccbeaf0ec974dd8546c888c99e464d"",""round"":13,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,14,939c7edd60820b260296551590b6ff5aa14ffdc65dc0508eb4f98b5d6fa21f9c,098c926d6045488e3075488547bc1c59fb8bee9804821c8f927cf9d4bfa09933,trustagent-policy-v1.0,15,14,6,review,0,human_review_required,1,0.9999888439824444,committed,345.0,"{""accepted_client_ids"":[0,1,2,3,4,5,6,10,11,12,13,14,18,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.999988844,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""098c926d6045488e3075488547bc1c59fb8bee9804821c8f927cf9d4bfa09933"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""712dc569766b22b8a2ab882dbd2317b89ed668f5b263c767848b0fb0f28df652"",""round"":14,""scheduled_client_ids"":[0,1,2,3,4,5,6,10,11,12,13,14,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,15,76cff68eaea2754a04882317b5b38024253c5cbbeb9f1082b2673b71121b25b9,939c7edd60820b260296551590b6ff5aa14ffdc65dc0508eb4f98b5d6fa21f9c,trustagent-policy-v1.0,14,12,5,review,0,human_review_required,2,0.9411125363706695,committed,325.0,"{""accepted_client_ids"":[1,2,6,7,8,10,11,12,13,14,16,18],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9411125364,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""939c7edd60820b260296551590b6ff5aa14ffdc65dc0508eb4f98b5d6fa21f9c"",""quorum"":5,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""eed2021d381741cf01e24675106f3af9d720b5305921df6b91eca5ae6a1d5195"",""round"":15,""scheduled_client_ids"":[1,2,6,7,8,10,11,12,13,14,15,16,17,18],""seed"":101}"
Edge-IIoTset-calibrated,101,16,10735229b133c40aa558bbad0560ad1299b090da104eae3cfa23df1333fbdab5,76cff68eaea2754a04882317b5b38024253c5cbbeb9f1082b2673b71121b25b9,trustagent-policy-v1.0,19,16,7,deny,0,risk_exceeds_role_clearance,6,0.997045328322889,committed,365.0,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,10,11,12,13,14,18,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9970453283,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""76cff68eaea2754a04882317b5b38024253c5cbbeb9f1082b2673b71121b25b9"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""b43f8de2e17b3468f13800c1917315b8eb43d40b1ff5a68cdc6968deef9aceeb"",""round"":16,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,17,cff7c93e82a685f5ecfd3688232a7396ebbc0fe2a6c7e771323bbc3d772c787d,10735229b133c40aa558bbad0560ad1299b090da104eae3cfa23df1333fbdab5,trustagent-policy-v1.0,19,15,7,allow,1,within_policy,0,0.11477099470778152,committed,355.0,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,11,13,14,16,18,19],""action_executed"":true,""decision"":""allow"",""incident_risk"":0.1147709947,""policy_reason"":""within_policy"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""10735229b133c40aa558bbad0560ad1299b090da104eae3cfa23df1333fbdab5"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""912c7dfa5433fc679b38ecc32d0de6a3ef805a728b524b8547f0d2bd60d24b03"",""round"":17,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,18,98c2e521db4bbe338f1b94fcfa7230bfe40951861aebfc5b1c704f5a07e8d2cb,cff7c93e82a685f5ecfd3688232a7396ebbc0fe2a6c7e771323bbc3d772c787d,trustagent-policy-v1.0,15,12,6,review,0,human_review_required,3,0.9998679403248313,committed,325.0,"{""accepted_client_ids"":[0,2,3,4,5,6,8,11,14,16,18,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9998679403,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""cff7c93e82a685f5ecfd3688232a7396ebbc0fe2a6c7e771323bbc3d772c787d"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""197899fa2ace6e14a638aa9405e98ee4308642445566f53561f7d50b03b05373"",""round"":18,""scheduled_client_ids"":[0,2,3,4,5,6,8,9,11,14,15,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,19,37c115444e8b4567483736bfa876ae93836d6e118ed7ceb76b02912608a0e7ac,98c2e521db4bbe338f1b94fcfa7230bfe40951861aebfc5b1c704f5a07e8d2cb,trustagent-policy-v1.0,18,14,7,review,0,human_review_required,2,0.9991438025421947,committed,345.0,"{""accepted_client_ids"":[0,1,2,3,4,5,7,8,10,11,13,14,16,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9991438025,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""98c2e521db4bbe338f1b94fcfa7230bfe40951861aebfc5b1c704f5a07e8d2cb"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""278ff2cf32de01daa411b2691ca262da0a916d3cf4eacc3e2689c4c31dfd14be"",""round"":19,""scheduled_client_ids"":[0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19],""seed"":101}"
Edge-IIoTset-calibrated,101,20,c2d443e955c515385506e12e61d7f0ffbdf74fa3c325f0a973d5da049a6dd436,37c115444e8b4567483736bfa876ae93836d6e118ed7ceb76b02912608a0e7ac,trustagent-policy-v1.0,17,13,6,deny,0,risk_exceeds_role_clearance,6,0.9999912524719649,committed,335.0,"{""accepted_client_ids"":[0,1,2,3,4,5,7,10,13,14,16,18,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9999912525,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""37c115444e8b4567483736bfa876ae93836d6e118ed7ceb76b02912608a0e7ac"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""6bf77635028d352800416551fd7552f2289eec057a3d94a1e48ab4f6f90a32a6"",""round"":20,""scheduled_client_ids"":[0,1,2,3,4,5,7,9,10,12,13,14,15,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,21,ace5f4405c41a325eede47c8d57e8c7d6696dfb7c89a22535193b36f058520e5,c2d443e955c515385506e12e61d7f0ffbdf74fa3c325f0a973d5da049a6dd436,trustagent-policy-v1.0,20,16,7,deny,0,risk_exceeds_role_clearance,3,0.998251771441575,committed,365.0,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,10,11,13,14,16,18,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9982517714,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""c2d443e955c515385506e12e61d7f0ffbdf74fa3c325f0a973d5da049a6dd436"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""649ba73577259d6166bd4e1c413df2d8a536207ab60c9e35e9d233aece1636d4"",""round"":21,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,22,4ffa5000b37c0213864352202ae7ed91e8293597fe02a6764232a29758a22fe5,ace5f4405c41a325eede47c8d57e8c7d6696dfb7c89a22535193b36f058520e5,trustagent-policy-v1.0,16,13,6,deny,0,risk_exceeds_role_clearance,4,0.9996951326868534,committed,335.0,"{""accepted_client_ids"":[1,2,3,4,6,7,8,10,11,13,14,18,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9996951327,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""ace5f4405c41a325eede47c8d57e8c7d6696dfb7c89a22535193b36f058520e5"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""0409f52dc76bc2c56f711a9ec4f66c6bc89b4779fccdf1a50979aaa0f8145593"",""round"":22,""scheduled_client_ids"":[1,2,3,4,6,7,8,9,10,11,12,13,14,15,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,23,46fbd670b5e4ccf0c0e129ed3dd00d16fa55db1a89baa4e9758b2b430ec39363,4ffa5000b37c0213864352202ae7ed91e8293597fe02a6764232a29758a22fe5,trustagent-policy-v1.0,17,14,6,deny,0,risk_exceeds_role_clearance,4,0.9892842789918035,committed,345.0,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,10,11,13,14,18,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.989284279,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""4ffa5000b37c0213864352202ae7ed91e8293597fe02a6764232a29758a22fe5"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""15bcaf854b099e07dda144eb23ef1550f9d4185974ba5953ce5affeada16ca0a"",""round"":23,""scheduled_client_ids"":[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,24,af235497c82401c002f6978a4cceb8abd5a32db946ae87cfd825ff6c6114e9c7,46fbd670b5e4ccf0c0e129ed3dd00d16fa55db1a89baa4e9758b2b430ec39363,trustagent-policy-v1.0,20,16,7,review,0,human_review_required,1,0.7648789566163632,committed,365.0,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,10,11,13,14,16,18,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.7648789566,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""46fbd670b5e4ccf0c0e129ed3dd00d16fa55db1a89baa4e9758b2b430ec39363"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""4635739dc2c23ad0fe3d8ae546798baca0cd7a6e41ab0815d7b96bf678f47c81"",""round"":24,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,25,bcde91a71c52b10f3ca9100a7c20695b8c17b1b3fb72b1c3bbab89b01057fe80,af235497c82401c002f6978a4cceb8abd5a32db946ae87cfd825ff6c6114e9c7,trustagent-policy-v1.0,15,11,6,review,0,human_review_required,2,0.9994613896554039,committed,315.0,"{""accepted_client_ids"":[0,1,4,5,6,7,8,10,11,13,18],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9994613897,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""af235497c82401c002f6978a4cceb8abd5a32db946ae87cfd825ff6c6114e9c7"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""9b873d64c3f96a0c0c4e055e6f5fc9c2e07c9934b193bbadd46b150dd1c7b061"",""round"":25,""scheduled_client_ids"":[0,1,4,5,6,7,8,9,10,11,12,13,15,17,18],""seed"":101}"
Edge-IIoTset-calibrated,101,26,4dc5410c7e94210cf045e47aff0593a927dec1cc8dc3e781a4781ae2d31a0e60,bcde91a71c52b10f3ca9100a7c20695b8c17b1b3fb72b1c3bbab89b01057fe80,trustagent-policy-v1.0,17,14,6,deny,0,risk_exceeds_role_clearance,6,0.9987304497183446,committed,345.0,"{""accepted_client_ids"":[0,1,3,4,5,6,7,8,10,11,13,16,18,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9987304497,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""bcde91a71c52b10f3ca9100a7c20695b8c17b1b3fb72b1c3bbab89b01057fe80"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""57c89bcdf6481b95e579b8b85d960bd1152cf56af22ff9801157acd82f9b0f07"",""round"":26,""scheduled_client_ids"":[0,1,3,4,5,6,7,8,10,11,12,13,15,16,17,18,19],""seed"":101}"
Edge-IIoTset-calibrated,101,27,ebebb505d67b619e578ecf525c3dd340568bf22c12c0bcef2a37b4affd719996,4dc5410c7e94210cf045e47aff0593a927dec1cc8dc3e781a4781ae2d31a0e60,trustagent-policy-v1.0,18,14,7,deny,0,risk_exceeds_role_clearance,5,0.9595696809026267,committed,345.0,"{""accepted_client_ids"":[0,1,2,3,4,5,7,8,10,11,13,14,16,18],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9595696809,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""4dc5410c7e94210cf045e47aff0593a927dec1cc8dc3e781a4781ae2d31a0e60"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""eb941fc96cf8a89e45863fc14a5192513c50acc1282141a5734946bdf95c28d8"",""round"":27,""scheduled_client_ids"":[0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18],""seed"":101}"
Edge-IIoTset-calibrated,101,28,df055d6250c656af9686f0691ee336a98e4fd5c0a4fcf0fee3f9bc2765203539,ebebb505d67b619e578ecf525c3dd340568bf22c12c0bcef2a37b4affd719996,trustagent-policy-v1.0,18,14,7,allow,1,within_policy,0,0.010545621997152366,committed,345.0,"{""accepted_client_ids"":[0,1,2,3,5,6,7,10,11,13,14,16,18,19],""action_executed"":true,""decision"":""allow"",""incident_risk"":0.010545622,""policy_reason"":""within_policy"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""ebebb505d67b619e578ecf525c3dd340568bf22c12c0bcef2a37b4affd719996"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""1cf1493a41602e841cc8a5bb4b3056eb05e3836dfc35da2ed496175175e61d48"",""round"":28,""scheduled_client_ids"":[0,1,2,3,5,6,7,9,10,11,12,13,14,15,16,17,18,19],""seed"":101}"
