regime,seed,round,client_id,simulated_malicious,bandwidth_kbps,energy_fraction,queue_depth,scheduled,evidence_quality,trust_score,accepted,reputation_before,reputation_after
Edge-IIoTset-calibrated,173,9,19,0,433.2062046364575,0.2898812616402631,3,1,0.5592333137171436,0.5861748919401203,1,0.6056843106533104,0.5973231312048003
Edge-IIoTset-calibrated,173,10,0,0,227.86495207313078,0.9916222263848624,2,1,0.494486006053575,0.5368632621414455,1,0.5675502406878346,0.5543986784536677
Edge-IIoTset-calibrated,173,10,1,0,583.2184382793358,0.26555068018851724,3,1,0.48950664525556675,0.5150660852909352,1,0.5335746453165469,0.5256424053055704
Edge-IIoTset-calibrated,173,10,2,0,376.3203022201968,0.5100354812370604,6,1,0.5071428153097837,0.529416252600666,1,0.545545293397512,0.5386328473417209
Edge-IIoTset-calibrated,173,10,3,0,513.3106083555657,0.6494425044206995,3,1,0.38527076080644884,0.4313563720957073,1,0.4647287113051703,0.45042628021540043
Edge-IIoTset-calibrated,173,10,4,0,506.2974923347616,0.9296763147734204,2,1,0.49561215495553745,0.5185299785850841,1,0.5351256439719972,0.5280132159490344
Edge-IIoTset-calibrated,173,10,5,0,337.33111081553426,0.7654927739978172,0,1,0.615819468285539,0.6317199008131956,1,0.6432340071263263,0.6382993901349845
Edge-IIoTset-calibrated,173,10,6,1,549.5603645023865,0.959403263274182,2,1,0.03709811451678269,0.09793228305729872,0,0.14198461200043103,0.12010009517751492
Edge-IIoTset-calibrated,173,10,7,0,569.299527411846,0.7013902038053688,1,1,0.504769136095556,0.5211271756333253,1,0.532972652539986,0.5278960195799886
Edge-IIoTset-calibrated,173,10,8,0,784.238928996424,0.5142466628905151,1,1,0.5299658403919907,0.5540710050590142,1,0.5715264691282382,0.5640455559557136
Edge-IIoTset-calibrated,173,10,9,0,699.9067619672873,0.3046730891305231,1,1,0.601577477898495,0.6176981503996248,1,0.6293717408314776,0.6243687735035407
Edge-IIoTset-calibrated,173,10,10,0,309.6689778549629,0.3650550109916005,2,1,0.4957602622465177,0.5277545383236311,1,0.5509228072070581,0.5409935491141608
Edge-IIoTset-calibrated,173,10,11,1,435.94399992313157,0.7863156811297376,4,1,0.03907685825887216,0.1354610385942528,0,0.20525647952676981,0.17217892217957956
Edge-IIoTset-calibrated,173,10,12,0,315.6101519321259,0.9555319085978133,2,1,0.5684516693922917,0.58336215117555,1,0.5941593966048061,0.5895320057065535
Edge-IIoTset-calibrated,173,10,13,0,404.31064747685866,0.4016917438380453,2,1,0.5886820312143064,0.6017565758964354,1,0.6112243496317703,0.6071667323166268
Edge-IIoTset-calibrated,173,10,14,0,494.58296066038184,0.3505991216604997,2,1,0.5105163355433984,0.5425938898323188,1,0.5658224636277439,0.5558673605725617
Edge-IIoTset-calibrated,173,10,15,0,306.0147008057557,0.19631850043873078,4,0,0.0,0.0,0,0.5411107993563161,0.5404941373659713
Edge-IIoTset-calibrated,173,10,16,0,843.0359946542022,0.29546662112042044,6,1,0.4667426287139049,0.496131867411406,1,0.5174137299164931,0.5082929317000272
Edge-IIoTset-calibrated,173,10,17,0,639.7194802311932,0.2047374840666078,0,0,0.0,0.0,0,0.5848964727810789,0.5836230256893626
Edge-IIoTset-calibrated,173,10,18,0,417.7175974679353,0.8512054500844626,2,1,0.4987470456289377,0.5217675461802596,1,0.5384375638208719,0.5312932705463238
Edge-IIoTset-calibrated,173,10,19,0,307.9108482345921,0.43260498406936443,1,1,0.5585796965082841,0.5810508886322635,1,0.5973231312048003,0.5903493129594274
Edge-IIoTset-calibrated,173,11,0,0,373.6712768562232,0.4318959650452193,4,1,0.5048317715809417,0.5335805775671227,1,0.5543986784536677,0.545476635216577
Edge-IIoTset-calibrated,173,11,1,0,546.3121724272517,0.3632098268606765,3,1,0.4951629843150141,0.5128410484895367,1,0.5256424053055704,0.5201561095272702
Edge-IIoTset-calibrated,173,11,2,0,545.4210757376263,0.8158512051480564,0,1,0.4913636087906982,0.5187797671502913,1,0.5386328473417209,0.5301243844025367
Edge-IIoTset-calibrated,173,11,3,0,904.9622493706877,0.7206470238788583,2,1,0.40171890984862185,0.4299691846613534,0,0.45042628021540043,0.40911972185164186
Edge-IIoTset-calibrated,173,11,4,0,1184.674578950068,0.36529083494849834,4,1,0.5076950995624349,0.5194796070666625,1,0.5280132159490344,0.5243559549994464
Edge-IIoTset-calibrated,173,11,5,0,544.6624797039634,0.6662226725940106,2,1,0.6151829915945438,0.6285905027479993,1,0.6382993901349845,0.6341384383977052
Edge-IIoTset-calibrated,173,11,6,1,363.1652311159488,0.7598498856037672,1,1,0.03460497039105049,0.08419214276719986,0,0.12010009517751492,0.10190797011427623
Edge-IIoTset-calibrated,173,11,7,0,333.4141149348906,0.4270401994400035,3,1,0.48645593388273567,0.5104911835871423,1,0.5278960195799886,0.520436804154483
Edge-IIoTset-calibrated,173,11,8,0,707.7036993097684,0.5811054954600737,1,1,0.5395146002266861,0.553742554549522,1,0.5640455559557136,0.5596299839244886
Edge-IIoTset-calibrated,173,11,9,0,479.88177563936296,0.9370893534112117,1,1,0.6082564791013768,0.6176016098546319,1,0.6243687735035407,0.6214685605111512
Edge-IIoTset-calibrated,173,11,10,0,1165.9594383106364,0.5950761440600498,1,1,0.49411711192383545,0.5213054454942241,1,0.5409935491141608,0.5325557904199021
Edge-IIoTset-calibrated,173,11,11,1,296.1074579188319,0.8100633004467652,0,1,0.033401405183366116,0.11389236504116991,0,0.17217892217957956,0.14449345530040847
Edge-IIoTset-calibrated,173,11,12,0,893.7882886839417,0.2902332038219361,0,1,0.5662574739710049,0.5797567023776231,1,0.5895320057065535,0.5853425899941547
Edge-IIoTset-calibrated,173,11,13,0,590.3167001379835,0.3222382590622811,2,1,0.5844604532823198,0.5976300951222178,1,0.6071667323166268,0.6030796020904515
Edge-IIoTset-calibrated,173,11,14,0,232.95782518195927,0.6447127563447121,2,1,0.5313418341749343,0.5455666394855582,1,0.5558673605725617,0.5514527658209887
Edge-IIoTset-calibrated,173,11,15,0,498.2928794074639,0.6463623470383495,0,1,0.49776656236583866,0.5225485558659155,1,0.5404941373659713,0.5328031738659474
Edge-IIoTset-calibrated,173,11,16,0,255.99288041554328,0.5871480342617413,1,1,0.4679815856260718,0.4913621663489659,1,0.5082929317000272,0.5010368894067152
Edge-IIoTset-calibrated,173,11,17,0,710.679598242432,0.7675673526521567,4,1,0.549701528365772,0.5693759968134545,1,0.5836230256893626,0.5775171561711163
Edge-IIoTset-calibrated,173,11,18,0,627.7262658004375,0.8363463462190859,1,1,0.498685165087644,0.5175978662536782,1,0.5312932705463238,0.5254238115637614
Edge-IIoTset-calibrated,173,11,19,0,219.1105980223241,0.6432401021501102,3,1,0.5498018257266799,0.5733193683216734,1,0.5903493129594274,0.5830507652575329
Edge-IIoTset-calibrated,173,12,0,0,330.15483163466575,0.6901849471125825,3,1,0.514047447226784,0.5322763762608639,1,0.545476635216577,0.5398193813784142
Edge-IIoTset-calibrated,173,12,1,0,3832.258577144041,0.6813265851825672,3,1,0.48345741922168345,0.5047426595989237,1,0.5201561095272702,0.5135503452722645
Edge-IIoTset-calibrated,173,12,2,0,609.5930528966009,0.45480813005568094,0,1,0.4771409098962374,0.507871325109891,1,0.5301243844025367,0.5205873589914028
Edge-IIoTset-calibrated,173,12,3,0,276.6516986483797,0.5183154236849652,0,1,0.3978978822330691,0.40440654921184127,0,0.40911972185164186,0.3748700622594201
Edge-IIoTset-calibrated,173,12,4,0,644.3554051871271,0.6948955332687123,3,1,0.5063892777510656,0.5168099505551265,1,0.5243559549994464,0.5211219530947379
Edge-IIoTset-calibrated,173,12,5,0,817.4406843865168,0.6140217373485445,6,1,0.6253081382210931,0.6304297123235281,1,0.6341384383977052,0.632548984365915
Edge-IIoTset-calibrated,173,12,6,1,762.7440370308398,0.9622245379818124,0,1,0.03338555780068238,0.07312855694256681,0,0.10190797011427623,0.08686970571597406
Edge-IIoTset-calibrated,173,12,7,0,470.52084321501303,0.9592010373305164,3,1,0.4851395119498936,0.5056119414285555,1,0.520436804154483,0.5140832915576569
Edge-IIoTset-calibrated,173,12,8,0,362.78723377150857,0.5473735942458051,5,1,0.5242596523717992,0.544774444672359,1,0.5596299839244886,0.5532633242450045
Edge-IIoTset-calibrated,173,12,9,0,937.2980040773431,0.8790249848250691,3,1,0.6056433011548119,0.6148219515814886,1,0.6214685605111512,0.61862001382701
Edge-IIoTset-calibrated,173,12,10,0,643.8567556154552,0.26254235249513075,2,1,0.4951365881663352,0.516839725473404,1,0.5325557904199021,0.52582033401426
Edge-IIoTset-calibrated,173,12,11,1,242.17810490622256,0.5876956584477135,0,1,0.030261365376053794,0.0965159775321795,0,0.14449345530040847,0.12148050851856426
Edge-IIoTset-calibrated,173,12,12,0,579.3577901580195,0.9607695604261526,3,1,0.5717731494075269,0.5796434249477709,1,0.5853425899941547,0.5829000906885616
Edge-IIoTset-calibrated,173,12,13,0,520.4797987786704,0.23835644850478807,4,0,0.0,0.0,0,0.6030796020904515,0.6015334080590947
Edge-IIoTset-calibrated,173,12,14,0,467.7846311957145,0.5106587436196239,5,1,0.5322166791271251,0.5433736094095659,1,0.5514527658209887,0.5479902702160933
Edge-IIoTset-calibrated,173,12,15,0,639.2833235199992,0.8833489237475891,4,1,0.4971513545278656,0.5178294097439531,1,0.5328031738659474,0.5263858463850927
Edge-IIoTset-calibrated,173,12,16,0,293.749711491005,0.9827971203732992,5,1,0.4664903142096464,0.48652732782394625,1,0.5010368894067152,0.49481850587124276
Edge-IIoTset-calibrated,173,12,17,0,446.1238675847631,0.9817548814101802,3,1,0.5459344009497592,0.5642523989781463,1,0.5775171561711163,0.571832260231272
Edge-IIoTset-calibrated,173,12,18,0,1111.5324687785671,0.6967017340461039,7,0,0.0,0.0,0,0.5254238115637614,0.525042454390305
Edge-IIoTset-calibrated,173,12,19,0,453.86496698930955,0.3219200032769606,3,1,0.5419464631239832,0.565786958361442,1,0.5830507652575329,0.5756519908734938
Edge-IIoTset-calibrated,173,13,0,0,383.0393608684649,0.6189363609188312,0,1,0.5017490561548968,0.5238298447845369,1,0.5398193813784142,0.532966722838181
Edge-IIoTset-calibrated,173,13,1,0,380.4589186752559,0.9827601591084485,4,1,0.48608589659340584,0.5020152768271439,1,0.5135503452722645,0.5086067445100699
Edge-IIoTset-calibrated,173,13,2,0,564.6059855485117,0.7498033868095821,0,1,0.504366119566495,0.5137744384329416,1,0.5205873589914028,0.5176675358949194
Edge-IIoTset-calibrated,173,13,3,0,471.75624825165625,0.8667204733434213,1,1,0.38857925028869644,0.3806279212317162,0,0.3748700622594201,0.34586279683130544
Edge-IIoTset-calibrated,173,13,4,0,598.9289709556524,0.9579966406446829,4,1,0.49973164739209996,0.5121380246996299,1,0.5211219530947379,0.517271698068263
Edge-IIoTset-calibrated,173,13,5,0,745.7853520681493,0.8442824377264655,3,1,0.6375250803632461,0.634638944684794,1,0.632548984365915,0.6334446816454345
Edge-IIoTset-calibrated,173,13,6,1,375.34130244281687,0.8458759460349443,1,1,0.03555473279518755,0.06531741708924373,0,0.08686970571597406,0.0747530772338223
Edge-IIoTset-calibrated,173,13,7,0,1797.9313029194857,0.8674892842485891,4,1,0.49344576019401615,0.5054155283849278,1,0.5140832915576569,0.5103685359122014
Edge-IIoTset-calibrated,173,13,8,0,1177.7675107443781,0.5480584142203594,3,1,0.5295594283302936,0.5433076879608258,1,0.5532633242450045,0.5489966229803565
Edge-IIoTset-calibrated,173,13,9,0,430.23737885937663,0.9000162194990515,2,1,0.6066180688757223,0.6135791969474692,1,0.61862001382701,0.6164596637357782
Edge-IIoTset-calibrated,173,13,10,0,317.6731337459358,0.4333905098041305,2,1,0.49723625550074396,0.5138150210385832,1,0.52582033401426,0.5206751998818271
Edge-IIoTset-calibrated,173,13,11,1,672.6226155591679,0.5536915265891882,0,1,0.03391662509348691,0.08470367748003177,0,0.12148050851856426,0.1029717628694779
Edge-IIoTset-calibrated,173,13,12,0,680.8002777222113,0.46354588563976185,0,1,0.5662398468087187,0.5759027882590276,1,0.5829000906885616,0.57990124679019
Edge-IIoTset-calibrated,173,13,13,0,427.81166993727567,0.32121210279641554,2,1,0.5955715219798166,0.5990294159057978,1,0.6015334080590947,0.6004602685648246
Edge-IIoTset-calibrated,173,13,14,0,477.8723970239977,0.22570667778540526,1,0,0.0,0.0,0,0.5479902702160933,0.5472704161628518
Edge-IIoTset-calibrated,173,13,15,0,302.77608125850753,0.4056613225396772,3,1,0.49464586544992545,0.5130550543923225,1,0.5263858463850927,0.5206726498167625
Edge-IIoTset-calibrated,173,13,16,0,500.71751205269635,0.8189170275752173,1,1,0.4609471640779411,0.48059254231805604,1,0.49481850587124276,0.48872166434844844
Edge-IIoTset-calibrated,173,13,17,0,430.82393272663376,0.8522302792796392,3,1,0.5459767121075904,0.5609729300193257,1,0.571832260231272,0.5671782615690093
Edge-IIoTset-calibrated,173,13,18,0,347.4598591703853,0.775899104809034,1,1,0.5047740624858748,0.5165297297904442,1,0.525042454390305,0.5213941438475075
Edge-IIoTset-calibrated,173,13,19,0,896.3448363203164,0.5817912911325374,3,1,0.5564703983743958,0.5675957220238727,1,0.5756519908734938,0.5721993042236562
Edge-IIoTset-calibrated,173,14,0,0,788.9257791031586,0.7363981736185585,1,1,0.5147463085953868,0.5253141488562074,1,0.532966722838181,0.5296870482744781
Edge-IIoTset-calibrated,173,14,1,0,356.88315858178544,0.8343718786243954,4,1,0.4830975043741215,0.4978928636529716,1,0.5086067445100699,0.5040150812855992
Edge-IIoTset-calibrated,173,14,2,0,705.8282969971979,0.5843047483129593,0,1,0.4946204563581121,0.5079877624894603,1,0.5176675358949194,0.5135190615782941
Edge-IIoTset-calibrated,173,14,3,0,934.2539521252298,0.6812818451225766,1,1,0.38613953552292507,0.36277902708178567,0,0.34586279683130544,0.32183530741844
Edge-IIoTset-calibrated,173,14,4,0,662.6094446181985,0.6223315966080282,3,1,0.48951935062501795,0.5056157121421001,1,0.517271698068263,0.5122762755284789
Edge-IIoTset-calibrated,173,14,5,0,632.5878070246866,0.39961416733066446,2,1,0.6145197086970458,0.6254961930071112,1,0.6334446816454345,0.6300381865147245
Edge-IIoTset-calibrated,173,14,6,1,565.5650642519205,0.1854515765165347,1,0,0.0,0.0,0,0.0747530772338223,0.08113178107531496
Edge-IIoTset-calibrated,173,14,7,0,419.09149837147885,0.5755178735584223,0,1,0.48499021445782486,0.4997096409013633,1,0.5103685359122014,0.5058004380504136
Edge-IIoTset-calibrated,173,14,8,0,489.90453503554073,0.877698605734957,5,1,0.5173520797798288,0.5357059148361348,1,0.5489966229803565,0.5433006052042615
Edge-IIoTset-calibrated,173,14,9,0,591.7341794727229,0.7848775881891674,1,1,0.6033814432017248,0.6109668111114758,1,0.6164596637357782,0.6141055840396487
Edge-IIoTset-calibrated,173,14,10,0,431.288967401291,0.7192469493168847,1,1,0.5017490561548967,0.5127262195165163,1,0.5206751998818271,0.5172684940109796
Edge-IIoTset-calibrated,173,14,11,1,412.48755344726163,0.9787951474058423,3,1,0.03705584681641448,0.07528707812719126,0,0.1029717628694779,0.0881053743877969
Edge-IIoTset-calibrated,173,14,12,0,497.2345181065591,0.6338921976593315,0,1,0.5594968540757255,0.5713314018501148,1,0.57990124679019,0.5762284561015864
Edge-IIoTset-calibrated,173,14,13,0,243.8913125483912,0.7891994952940511,2,1,0.5779265043365778,0.5909960875889609,1,0.6004602685648246,0.5964041910037401
Edge-IIoTset-calibrated,173,14,14,0,418.24848941369294,0.30572651202252454,3,1,0.5296035483010171,0.5398503316608811,1,0.5472704161628518,0.5440903799477215
Edge-IIoTset-calibrated,173,14,15,0,898.2360572612471,0.8631236573615793,4,1,0.49190726137039303,0.5085911866692873,1,0.5206726498167625,0.5154948798964161
Edge-IIoTset-calibrated,173,14,16,0,649.9874701501553,0.3658646034292254,0,1,0.4716934067982248,0.4815697961773545,1,0.48872166434844844,0.4856565779894082
Edge-IIoTset-calibrated,173,14,17,0,390.41727222080436,0.4182920041557371,3,1,0.5601536164995993,0.5642279106398571,1,0.5671782615690093,0.5659138254565155
Edge-IIoTset-calibrated,173,14,18,0,497.71798154284045,0.7065383899413658,2,1,0.4895386350139075,0.5080148301373955,1,0.5213941438475075,0.5156601522574594
Edge-IIoTset-calibrated,173,14,19,0,429.4269807255609,0.9429370112357138,2,1,0.5504301491451683,0.5630562590906912,1,0.5721993042236562,0.5682808563095283
Edge-IIoTset-calibrated,173,15,0,0,533.3904155639968,0.8015300614442527,2,1,0.5039151272699754,0.518862841452587,1,0.5296870482744781,0.5250481024936676
Edge-IIoTset-calibrated,173,15,1,0,274.9011498605626,0.9495254570035252,1,1,0.47615499027770936,0.4923138430622855,1,0.5040150812855992,0.49900026490417904
Edge-IIoTset-calibrated,173,15,2,0,524.6189420044874,0.7193115132868975,4,1,0.4891516764461035,0.503284759822774,1,0.5135190615782941,0.5091329322544997
Edge-IIoTset-calibrated,173,15,3,0,282.9693794000948,0.37527254139116084,2,1,0.3900283470156634,0.35047638404927384,0,0.32183530741844,0.3025177584376715
Edge-IIoTset-calibrated,173,15,4,0,506.45074953776236,0.8522537765414584,1,1,0.4987555773202577,0.506597582281026,1,0.5122762755284789,0.509842549850999
Edge-IIoTset-calibrated,173,15,5,0,716.7615773984379,0.5855686594247866,7,0,0.0,0.0,0,0.6300381865147245,0.6280876137170036
Edge-IIoTset-calibrated,173,15,6,1,990.9614006185046,0.8711991711672,2,1,0.0323412172086807,0.06063974425132857,0,0.08113178107531496,0.06972984098541767
Edge-IIoTset-calibrated,173,15,7,0,639.5930668363872,0.26265279779275513,4,1,0.479739922611142,0.49485502156591954,1,0.5058004380504136,0.5011095452713447
Edge-IIoTset-calibrated,173,15,8,0,1615.6858585074765,0.9960729583456753,1,1,0.5257260758360985,0.535919302869633,1,0.5433006052042615,0.5401371899179921
Edge-IIoTset-calibrated,173,15,9,0,1309.5153401160876,0.9209816979679062,3,1,0.6184408619164934,0.6159264007479234,1,0.6141055840396487,0.6148859340574807
Edge-IIoTset-calibrated,173,15,10,0,495.73571897073253,0.7811302446456583,0,1,0.4992203934779648,0.5096882917871134,1,0.5172684940109796,0.514019835915037
Edge-IIoTset-calibrated,173,15,11,1,984.1342786419885,0.18533775581334327,2,0,0.0,0.0,0,0.0881053743877969,0.09428379377197996
Edge-IIoTset-calibrated,173,15,12,0,357.96512083014596,0.7228565750537743,3,1,0.5516142223902097,0.5658904779428081,1,0.5762284561015864,0.5717978940335385
Edge-IIoTset-calibrated,173,15,13,0,318.73059202146476,0.2268132364651102,2,0,0.0,0.0,0,0.5964041910037401,0.594958128138684
Edge-IIoTset-calibrated,173,15,14,0,657.9044108403159,0.38835835375241934,2,1,0.5256155765758087,0.536330962531518,1,0.5440903799477215,0.5407649153407772
Edge-IIoTset-calibrated,173,15,15,0,831.3853627675483,0.8262464761539932,3,1,0.5041821780796135,0.510743545133359,1,0.5154948798964161,0.5134585935693916
Edge-IIoTset-calibrated,173,15,16,0,560.0057372279734,0.515700719511298,2,1,0.471756867943266,0.47981869977002845,1,0.4856565779894082,0.4831546301811026
Edge-IIoTset-calibrated,173,15,17,0,551.3579464643431,0.3543207756155029,4,1,0.5517888411685639,0.5599813320555758,1,0.5659138254565155,0.5633713282846842
Edge-IIoTset-calibrated,173,15,18,0,332.945858408512,0.6664391248517909,2,1,0.5017490561548968,0.5098174918943831,1,0.5156601522574594,0.5131561549589981
Edge-IIoTset-calibrated,173,15,19,0,2107.3557088486004,0.5533423692560677,2,1,0.5495339561011913,0.5604071582220267,1,0.5682808563095283,0.5649064142720276
Edge-IIoTset-calibrated,173,16,0,0,290.95206330440175,0.24164572293568737,2,1,0.5014357897818592,0.5151309311547081,1,0.5250481024936676,0.5207978862055421
Edge-IIoTset-calibrated,173,16,1,0,570.2291429328088,0.5470061158389108,4,1,0.482693362146904,0.4921513657461235,1,0.49900026490417904,0.4960650224078695
Edge-IIoTset-calibrated,173,16,2,0,420.0139134853577,0.3526534641963677,0,1,0.49262943389554437,0.5022014629437385,1,0.5091329322544997,0.5061623025498877
Edge-IIoTset-calibrated,173,16,3,0,265.85785541805217,0.5050834524123773,4,1,0.3913949432024491,0.33984617603887807,0,0.3025177584376715,0.2868126612959331
Edge-IIoTset-calibrated,173,16,4,0,367.74550244581195,0.5387280728615038,3,1,0.505590078750952,0.5080565119889792,1,0.509842549850999,0.5090771050529905
Edge-IIoTset-calibrated,173,16,5,0,400.91557692665094,0.745668125839267,2,1,0.6220912693077482,0.6255691490651163,1,0.6280876137170036,0.6270082717233376
Edge-IIoTset-calibrated,173,16,6,1,426.1588367333229,0.4492001148706296,3,1,0.035137662854233,0.0552011261703201,0,0.06972984098541767,0.06065709823061155
Edge-IIoTset-calibrated,173,16,7,0,571.2966127346148,0.43743488493442906,5,1,0.48277992745129383,0.49341110578692327,1,0.5011095452713447,0.4978102140637355
Edge-IIoTset-calibrated,173,16,8,0,923.4014885437906,0.5952213112386192,4,1,0.5290664459831319,0.5354874774653509,1,0.5401371899179921,0.5381444560097173
Edge-IIoTset-calibrated,173,16,9,0,193.3648020461055,0.3093233913528879,1,1,0.5991962810242403,0.6082962797835196,1,0.6148859340574807,0.6120617965114974
Edge-IIoTset-calibrated,173,16,10,0,282.49902479536496,0.4705974562197023,3,1,0.5127099910570843,0.5134697010746968,1,0.514019835915037,0.5137840638406055
Edge-IIoTset-calibrated,173,16,11,1,1212.213889157844,0.5417401017423037,2,1,0.03793523873732172,0.07061740065742349,0,0.09428379377197996,0.08106829952801842
Edge-IIoTset-calibrated,173,16,12,0,524.3868583422023,0.2511831874274452,5,1,0.5641977320969184,0.5686058260201581,1,0.5717978940335385,0.5704298648849468
Edge-IIoTset-calibrated,173,16,13,0,299.75807216817736,0.3718441862417887,2,1,0.5776512313093429,0.5876892314703608,1,0.594958128138684,0.5918428867094025
Edge-IIoTset-calibrated,173,16,14,0,401.5260049458016,0.607653158374663,2,1,0.5267888234095655,0.5348949567296682,1,0.5407649153407772,0.538249218793159
Edge-IIoTset-calibrated,173,16,15,0,681.3684802919486,0.8828702709681671,2,1,0.5017490561548967,0.5085405878553038,1,0.5134585935693916,0.5113508768347825
Edge-IIoTset-calibrated,173,16,16,0,393.4530287398616,0.2825847421573313,1,1,0.46037517465286354,0.4735872588592422,1,0.4831546301811026,0.47905432818601956
Edge-IIoTset-calibrated,173,16,17,0,1063.4370988169944,0.6174869247575856,1,1,0.5491523124853673,0.5573993416489711,1,0.5633713282846842,0.5608119054408072
Edge-IIoTset-calibrated,173,16,18,0,568.1913263493963,0.6887308514189108,1,1,0.49119214607945894,0.5039312712295916,1,0.5131561549589981,0.5092026333606811
Edge-IIoTset-calibrated,173,16,19,0,141.02169085296916,0.4273913257131653,2,0,0.0,0.0,0,0.5649064142720276,0.5639328180579471
Edge-IIoTset-calibrated,173,17,0,0,1016.7170233541959,0.9443162136751304,3,1,0.5100250415118924,0.5162732914342092,1,0.5207978862055421,0.5188587741606852
Edge-IIoTset-calibrated,173,17,1,0,498.9446949255772,0.5850733164785011,0,1,0.4898208034756438,0.49344245045633467,1,0.4960650224078695,0.49494106300006885
Edge-IIoTset-calibrated,173,17,2,0,1025.749331517782,0.3808165672347432,2,1,0.4985480266982468,0.5029643066921985,1,0.5061623025498877,0.5047917328965923
Edge-IIoTset-calibrated,173,17,3,0,294.91547982463527,0.24825133013894296,2,1,0.38636800376853175,0.32862590513442447,0,0.2868126612959331,0.27343681463574976
Edge-IIoTset-calibrated,173,17,4,0,846.6204802437967,0.8747590664840224,1,1,0.4899847501875797,0.5010583160095179,1,0.5090771050529905,0.5056404811772165
Edge-IIoTset-calibrated,173,17,5,0,439.6636353845411,0.7307866443647932,1,1,0.6322978659258726,0.6292299012884023,1,0.6270082717233376,0.6279603986797939
Edge-IIoTset-calibrated,173,17,6,1,1149.5253387242844,0.9211227285083257,3,1,0.03328749322739668,0.049161864129261296,0,0.06065709823061155,0.05303428237861374
Edge-IIoTset-calibrated,173,17,7,0,711.5341054244626,0.2160841064609971,1,0,0.0,0.0,0,0.4978102140637355,0.49784306085277946
Edge-IIoTset-calibrated,173,17,8,0,766.5724929631792,0.4160797389905948,2,1,0.5133766140798428,0.5277419623991699,1,0.5381444560097173,0.5336862444623398
Edge-IIoTset-calibrated,173,17,9,0,596.0914661775104,0.1911022088176472,0,0,0.0,0.0,0,0.6120617965114974,0.6103808695638249
Edge-IIoTset-calibrated,173,17,10,0,344.5395856825218,0.9346831598929364,0,1,0.5019013447719001,0.5087933218317492,1,0.5137840638406055,0.5116451744082385
Edge-IIoTset-calibrated,173,17,11,1,589.0362513484523,0.7234235373146811,1,1,0.03212512201547386,0.0605121649727497,0,0.08106829952801842,0.06965639269250701
Edge-IIoTset-calibrated,173,17,12,0,370.6191101467168,0.9395220726970506,3,1,0.5764482786308276,0.5729575986582167,1,0.5704298648849468,0.5715131793592053
Edge-IIoTset-calibrated,173,17,13,0,766.4457093346132,0.2582301134881011,2,1,0.5923754538230035,0.592066564897115,1,0.5918428867094025,0.5919387487898506
Edge-IIoTset-calibrated,173,17,14,0,319.68731902630236,0.7006467007315018,4,1,0.5372098543842269,0.5378126857414075,1,0.538249218793159,0.5380621331995512
Edge-IIoTset-calibrated,173,17,15,0,493.35251990670594,0.6994241903333778,3,1,0.49514288835904036,0.5045435216749709,1,0.5113508768347825,0.5084334389091489
Edge-IIoTset-calibrated,173,17,16,0,708.6555596841396,0.6500542888041076,1,1,0.4687800973124315,0.4747391512191126,1,0.47905432818601956,0.47720496662877365
Edge-IIoTset-calibrated,173,17,17,0,1706.4609903435219,0.4605683364752123,6,1,0.5591420911274959,0.5601105834292164,1,0.5608119054408072,0.5605113388644111
Edge-IIoTset-calibrated,173,17,18,0,1065.9773284572652,0.37914193495949833,1,1,0.5015968137458248,0.5060081891224414,1,0.5092026333606811,0.5078335858300069
Edge-IIoTset-calibrated,173,17,19,0,539.127288246678,0.778771709483171,2,1,0.5560051773736114,0.5606032089705261,1,0.5639328180579471,0.5625058427347667
Edge-IIoTset-calibrated,173,18,0,0,312.5506073868597,0.6462397182208417,2,1,0.5025990963198537,0.5120297094675359,1,0.5188587741606852,0.5159320321493355
Edge-IIoTset-calibrated,173,18,1,0,422.53242464344055,0.5972530304274115,1,1,0.47678384347890157,0.48731503080117855,1,0.49494106300006885,0.4916727634862587
Edge-IIoTset-calibrated,173,18,2,0,681.077745387694,0.8803971563138513,0,1,0.4927807178977701,0.499747106597087,1,0.5047917328965923,0.5026297501968043
Edge-IIoTset-calibrated,173,18,3,0,623.3626390523706,0.9542035582124935,2,1,0.38351801420562076,0.31967091845509554,0,0.27343681463574976,0.26218647140767126
Edge-IIoTset-calibrated,173,18,4,0,750.5170165640575,0.7890472931830803,3,1,0.49152080023296996,0.49971021518063297,1,0.5056404811772165,0.5030989386072521
Edge-IIoTset-calibrated,173,18,5,0,258.7386687157882,0.6723284522553064,3,1,0.6198450130071875,0.6245519366972991,1,0.6279603986797939,0.6264996292587247
Edge-IIoTset-calibrated,173,18,6,1,491.708963530034,0.8283362419291407,1,1,0.030734004965323473,0.043668165865031826,0,0.05303428237861374,0.046530778042030284
Edge-IIoTset-calibrated,173,18,7,0,297.15718714628304,0.9659364173007019,1,1,0.4637194640731155,0.48351115020532054,1,0.49784306085277946,0.49170081343243993
Edge-IIoTset-calibrated,173,18,8,0,1030.5662595550973,0.2187378864051221,2,0,0.0,0.0,0,0.5336862444623398,0.5331809507954046
Edge-IIoTset-calibrated,173,18,9,0,774.0446355169166,0.9432414078900968,1,1,0.5899926993657588,0.601817838080637,1,0.6103808695638249,0.6067109989281729
Edge-IIoTset-calibrated,173,18,10,0,251.37285090559706,0.8489483564333165,2,1,0.49996418097671236,0.5067391571669975,1,0.5116451744082385,0.5095425955905638
