regime,seed,client_id,split,class_id,n_events,client_class_probability
Edge-IIoTset-calibrated,131,7,test,5,19,0.12259728009863105
Edge-IIoTset-calibrated,131,7,test,6,34,0.16996426543946325
Edge-IIoTset-calibrated,131,8,train,0,74,0.19653294470401564
Edge-IIoTset-calibrated,131,8,train,1,34,0.12333793894730193
Edge-IIoTset-calibrated,131,8,train,2,10,0.03531582862368625
Edge-IIoTset-calibrated,131,8,train,3,114,0.2631923962099116
Edge-IIoTset-calibrated,131,8,train,4,87,0.2522811282471001
Edge-IIoTset-calibrated,131,8,train,5,18,0.06927843318639143
Edge-IIoTset-calibrated,131,8,train,6,23,0.06006133008159286
Edge-IIoTset-calibrated,131,8,test,0,39,0.19653294470401564
Edge-IIoTset-calibrated,131,8,test,1,25,0.12333793894730193
Edge-IIoTset-calibrated,131,8,test,2,8,0.03531582862368625
Edge-IIoTset-calibrated,131,8,test,3,47,0.2631923962099116
Edge-IIoTset-calibrated,131,8,test,4,41,0.2522811282471001
Edge-IIoTset-calibrated,131,8,test,5,14,0.06927843318639143
Edge-IIoTset-calibrated,131,8,test,6,6,0.06006133008159286
Edge-IIoTset-calibrated,131,9,train,0,61,0.1872560733769296
Edge-IIoTset-calibrated,131,9,train,1,40,0.10850709095494071
Edge-IIoTset-calibrated,131,9,train,2,58,0.1615682082667341
Edge-IIoTset-calibrated,131,9,train,3,40,0.1329014983129303
Edge-IIoTset-calibrated,131,9,train,4,71,0.18901129847727768
Edge-IIoTset-calibrated,131,9,train,5,34,0.08509961109476942
Edge-IIoTset-calibrated,131,9,train,6,56,0.13565621951641801
Edge-IIoTset-calibrated,131,9,test,0,26,0.1872560733769296
Edge-IIoTset-calibrated,131,9,test,1,24,0.10850709095494071
Edge-IIoTset-calibrated,131,9,test,2,30,0.1615682082667341
Edge-IIoTset-calibrated,131,9,test,3,20,0.1329014983129303
Edge-IIoTset-calibrated,131,9,test,4,44,0.18901129847727768
Edge-IIoTset-calibrated,131,9,test,5,14,0.08509961109476942
Edge-IIoTset-calibrated,131,9,test,6,22,0.13565621951641801
Edge-IIoTset-calibrated,131,10,train,0,142,0.3345081368838235
Edge-IIoTset-calibrated,131,10,train,1,15,0.06501982720752912
Edge-IIoTset-calibrated,131,10,train,2,18,0.036641316281418944
Edge-IIoTset-calibrated,131,10,train,3,29,0.0834911931976664
Edge-IIoTset-calibrated,131,10,train,4,51,0.13088309420868013
Edge-IIoTset-calibrated,131,10,train,5,40,0.1258793343041628
Edge-IIoTset-calibrated,131,10,train,6,65,0.22357709791671912
Edge-IIoTset-calibrated,131,10,test,0,59,0.3345081368838235
Edge-IIoTset-calibrated,131,10,test,1,8,0.06501982720752912
Edge-IIoTset-calibrated,131,10,test,2,8,0.036641316281418944
Edge-IIoTset-calibrated,131,10,test,3,16,0.0834911931976664
Edge-IIoTset-calibrated,131,10,test,4,25,0.13088309420868013
Edge-IIoTset-calibrated,131,10,test,5,19,0.1258793343041628
Edge-IIoTset-calibrated,131,10,test,6,45,0.22357709791671912
Edge-IIoTset-calibrated,131,11,train,0,82,0.2564864751810681
Edge-IIoTset-calibrated,131,11,train,1,56,0.1283338137968458
Edge-IIoTset-calibrated,131,11,train,2,63,0.1677619033370352
Edge-IIoTset-calibrated,131,11,train,3,23,0.07191938737237323
Edge-IIoTset-calibrated,131,11,train,4,30,0.09976498314135479
Edge-IIoTset-calibrated,131,11,train,5,34,0.10271840996108451
Edge-IIoTset-calibrated,131,11,train,6,72,0.17301502721023845
Edge-IIoTset-calibrated,131,11,test,0,51,0.2564864751810681
Edge-IIoTset-calibrated,131,11,test,1,25,0.1283338137968458
Edge-IIoTset-calibrated,131,11,test,2,32,0.1677619033370352
Edge-IIoTset-calibrated,131,11,test,3,14,0.07191938737237323
Edge-IIoTset-calibrated,131,11,test,4,14,0.09976498314135479
Edge-IIoTset-calibrated,131,11,test,5,15,0.10271840996108451
Edge-IIoTset-calibrated,131,11,test,6,29,0.17301502721023845
Edge-IIoTset-calibrated,131,12,train,0,96,0.23502337620427416
Edge-IIoTset-calibrated,131,12,train,1,55,0.14164080706607396
Edge-IIoTset-calibrated,131,12,train,2,63,0.17952146379739117
Edge-IIoTset-calibrated,131,12,train,3,31,0.08012908726983292
Edge-IIoTset-calibrated,131,12,train,4,50,0.13516566173967462
Edge-IIoTset-calibrated,131,12,train,5,9,0.03222405090836347
Edge-IIoTset-calibrated,131,12,train,6,56,0.19629555301438978
Edge-IIoTset-calibrated,131,12,test,0,48,0.23502337620427416
Edge-IIoTset-calibrated,131,12,test,1,25,0.14164080706607396
Edge-IIoTset-calibrated,131,12,test,2,32,0.17952146379739117
Edge-IIoTset-calibrated,131,12,test,3,12,0.08012908726983292
Edge-IIoTset-calibrated,131,12,test,4,25,0.13516566173967462
Edge-IIoTset-calibrated,131,12,test,5,4,0.03222405090836347
Edge-IIoTset-calibrated,131,12,test,6,34,0.19629555301438978
Edge-IIoTset-calibrated,131,13,train,0,71,0.19752953425716102
Edge-IIoTset-calibrated,131,13,train,1,63,0.15291739975242316
Edge-IIoTset-calibrated,131,13,train,2,69,0.18004577946547387
Edge-IIoTset-calibrated,131,13,train,3,78,0.24650803187873052
Edge-IIoTset-calibrated,131,13,train,4,49,0.1515478011129289
Edge-IIoTset-calibrated,131,13,train,5,4,0.021493651946311372
Edge-IIoTset-calibrated,131,13,train,6,26,0.0499578015869711
Edge-IIoTset-calibrated,131,13,test,0,30,0.19752953425716102
Edge-IIoTset-calibrated,131,13,test,1,25,0.15291739975242316
Edge-IIoTset-calibrated,131,13,test,2,36,0.18004577946547387
Edge-IIoTset-calibrated,131,13,test,3,44,0.24650803187873052
Edge-IIoTset-calibrated,131,13,test,4,25,0.1515478011129289
Edge-IIoTset-calibrated,131,13,test,5,5,0.021493651946311372
Edge-IIoTset-calibrated,131,13,test,6,15,0.0499578015869711
Edge-IIoTset-calibrated,131,14,train,0,114,0.3015651117378994
Edge-IIoTset-calibrated,131,14,train,1,43,0.13525293323052026
Edge-IIoTset-calibrated,131,14,train,2,17,0.05262011084244603
Edge-IIoTset-calibrated,131,14,train,3,32,0.08604784833973031
Edge-IIoTset-calibrated,131,14,train,4,72,0.24039240201583756
Edge-IIoTset-calibrated,131,14,train,5,41,0.08178274717265213
Edge-IIoTset-calibrated,131,14,train,6,41,0.10233884666091426
Edge-IIoTset-calibrated,131,14,test,0,56,0.3015651117378994
Edge-IIoTset-calibrated,131,14,test,1,24,0.13525293323052026
Edge-IIoTset-calibrated,131,14,test,2,7,0.05262011084244603
Edge-IIoTset-calibrated,131,14,test,3,22,0.08604784833973031
Edge-IIoTset-calibrated,131,14,test,4,40,0.24039240201583756
Edge-IIoTset-calibrated,131,14,test,5,14,0.08178274717265213
Edge-IIoTset-calibrated,131,14,test,6,17,0.10233884666091426
Edge-IIoTset-calibrated,131,15,train,0,66,0.19919779055430156
Edge-IIoTset-calibrated,131,15,train,1,62,0.1791002354775046
Edge-IIoTset-calibrated,131,15,train,2,31,0.08335015559118743
Edge-IIoTset-calibrated,131,15,train,3,79,0.2253135815965436
Edge-IIoTset-calibrated,131,15,train,4,55,0.11506602832893885
Edge-IIoTset-calibrated,131,15,train,5,64,0.18152993598887157
Edge-IIoTset-calibrated,131,15,train,6,3,0.016442272462652535
Edge-IIoTset-calibrated,131,15,test,0,40,0.19919779055430156
Edge-IIoTset-calibrated,131,15,test,1,30,0.1791002354775046
Edge-IIoTset-calibrated,131,15,test,2,12,0.08335015559118743
Edge-IIoTset-calibrated,131,15,test,3,36,0.2253135815965436
Edge-IIoTset-calibrated,131,15,test,4,18,0.11506602832893885
Edge-IIoTset-calibrated,131,15,test,5,42,0.18152993598887157
Edge-IIoTset-calibrated,131,15,test,6,2,0.016442272462652535
Edge-IIoTset-calibrated,131,16,train,0,52,0.1633945696538866
Edge-IIoTset-calibrated,131,16,train,1,14,0.03912793100044213
Edge-IIoTset-calibrated,131,16,train,2,90,0.22752574443310547
Edge-IIoTset-calibrated,131,16,train,3,75,0.19270157313927216
Edge-IIoTset-calibrated,131,16,train,4,18,0.058025004431682826
Edge-IIoTset-calibrated,131,16,train,5,84,0.2529511539688037
Edge-IIoTset-calibrated,131,16,train,6,27,0.06627402337280716
Edge-IIoTset-calibrated,131,16,test,0,31,0.1633945696538866
Edge-IIoTset-calibrated,131,16,test,1,6,0.03912793100044213
Edge-IIoTset-calibrated,131,16,test,2,36,0.22752574443310547
Edge-IIoTset-calibrated,131,16,test,3,34,0.19270157313927216
Edge-IIoTset-calibrated,131,16,test,4,10,0.058025004431682826
Edge-IIoTset-calibrated,131,16,test,5,51,0.2529511539688037
Edge-IIoTset-calibrated,131,16,test,6,12,0.06627402337280716
Edge-IIoTset-calibrated,131,17,train,0,79,0.24329843580299532
Edge-IIoTset-calibrated,131,17,train,1,54,0.1428453319811943
Edge-IIoTset-calibrated,131,17,train,2,1,0.011346709691545801
Edge-IIoTset-calibrated,131,17,train,3,10,0.04049535380706142
Edge-IIoTset-calibrated,131,17,train,4,113,0.3015446569697423
Edge-IIoTset-calibrated,131,17,train,5,12,0.020877535483969947
Edge-IIoTset-calibrated,131,17,train,6,91,0.23959197626349105
Edge-IIoTset-calibrated,131,17,test,0,47,0.24329843580299532
Edge-IIoTset-calibrated,131,17,test,1,25,0.1428453319811943
Edge-IIoTset-calibrated,131,17,test,2,2,0.011346709691545801
Edge-IIoTset-calibrated,131,17,test,3,11,0.04049535380706142
Edge-IIoTset-calibrated,131,17,test,4,46,0.3015446569697423
Edge-IIoTset-calibrated,131,17,test,5,5,0.020877535483969947
Edge-IIoTset-calibrated,131,17,test,6,44,0.23959197626349105
Edge-IIoTset-calibrated,131,18,train,0,137,0.3792687001362195
Edge-IIoTset-calibrated,131,18,train,1,16,0.04273364774142266
Edge-IIoTset-calibrated,131,18,train,2,24,0.09964060146566119
Edge-IIoTset-calibrated,131,18,train,3,13,0.04918946901849328
Edge-IIoTset-calibrated,131,18,train,4,29,0.07924702222659014
Edge-IIoTset-calibrated,131,18,train,5,24,0.07550140731786305
Edge-IIoTset-calibrated,131,18,train,6,117,0.27441915209375034
Edge-IIoTset-calibrated,131,18,test,0,70,0.3792687001362195
Edge-IIoTset-calibrated,131,18,test,1,11,0.04273364774142266
Edge-IIoTset-calibrated,131,18,test,2,21,0.09964060146566119
Edge-IIoTset-calibrated,131,18,test,3,7,0.04918946901849328
Edge-IIoTset-calibrated,131,18,test,4,15,0.07924702222659014
Edge-IIoTset-calibrated,131,18,test,5,9,0.07550140731786305
Edge-IIoTset-calibrated,131,18,test,6,47,0.27441915209375034
Edge-IIoTset-calibrated,131,19,train,0,110,0.31469108886250047
Edge-IIoTset-calibrated,131,19,train,1,82,0.24210727602988563
Edge-IIoTset-calibrated,131,19,train,2,22,0.06966687042967458
Edge-IIoTset-calibrated,131,19,train,3,48,0.15308456397349085
Edge-IIoTset-calibrated,131,19,train,4,51,0.11223260368798642
Edge-IIoTset-calibrated,131,19,train,5,19,0.047226954099572754
Edge-IIoTset-calibrated,131,19,train,6,28,0.06099064291688911
Edge-IIoTset-calibrated,131,19,test,0,53,0.31469108886250047
Edge-IIoTset-calibrated,131,19,test,1,44,0.24210727602988563
Edge-IIoTset-calibrated,131,19,test,2,11,0.06966687042967458
Edge-IIoTset-calibrated,131,19,test,3,29,0.15308456397349085
Edge-IIoTset-calibrated,131,19,test,4,23,0.11223260368798642
Edge-IIoTset-calibrated,131,19,test,5,11,0.047226954099572754
Edge-IIoTset-calibrated,131,19,test,6,9,0.06099064291688911
Edge-IIoTset-calibrated,173,0,train,0,42,0.11311406579518753
Edge-IIoTset-calibrated,173,0,train,1,88,0.21486175304805066
Edge-IIoTset-calibrated,173,0,train,2,50,0.14574788010735804
Edge-IIoTset-calibrated,173,0,train,3,59,0.18457491715813928
Edge-IIoTset-calibrated,173,0,train,4,34,0.10761478469171341
Edge-IIoTset-calibrated,173,0,train,5,48,0.11658214796199308
Edge-IIoTset-calibrated,173,0,train,6,39,0.11750445123755802
Edge-IIoTset-calibrated,173,0,test,0,29,0.11311406579518753
Edge-IIoTset-calibrated,173,0,test,1,40,0.21486175304805066
Edge-IIoTset-calibrated,173,0,test,2,25,0.14574788010735804
Edge-IIoTset-calibrated,173,0,test,3,31,0.18457491715813928
Edge-IIoTset-calibrated,173,0,test,4,18,0.10761478469171341
Edge-IIoTset-calibrated,173,0,test,5,23,0.11658214796199308
Edge-IIoTset-calibrated,173,0,test,6,14,0.11750445123755802
Edge-IIoTset-calibrated,173,1,train,0,46,0.0947105508552769
Edge-IIoTset-calibrated,173,1,train,1,73,0.25204603906962186
Edge-IIoTset-calibrated,173,1,train,2,59,0.14829397745919554
Edge-IIoTset-calibrated,173,1,train,3,112,0.2745941686678277
Edge-IIoTset-calibrated,173,1,train,4,23,0.0866671324361683
Edge-IIoTset-calibrated,173,1,train,5,32,0.10017563629217356
Edge-IIoTset-calibrated,173,1,train,6,15,0.04351249521973606
Edge-IIoTset-calibrated,173,1,test,0,22,0.0947105508552769
Edge-IIoTset-calibrated,173,1,test,1,46,0.25204603906962186
Edge-IIoTset-calibrated,173,1,test,2,18,0.14829397745919554
Edge-IIoTset-calibrated,173,1,test,3,47,0.2745941686678277
Edge-IIoTset-calibrated,173,1,test,4,16,0.0866671324361683
Edge-IIoTset-calibrated,173,1,test,5,19,0.10017563629217356
Edge-IIoTset-calibrated,173,1,test,6,12,0.04351249521973606
Edge-IIoTset-calibrated,173,2,train,0,57,0.1580099288355433
Edge-IIoTset-calibrated,173,2,train,1,21,0.05801956286967948
Edge-IIoTset-calibrated,173,2,train,2,35,0.10913476653084392
Edge-IIoTset-calibrated,173,2,train,3,32,0.07603718039885025
Edge-IIoTset-calibrated,173,2,train,4,33,0.10398621810157672
Edge-IIoTset-calibrated,173,2,train,5,107,0.2761125532880602
Edge-IIoTset-calibrated,173,2,train,6,75,0.21869978997544612
Edge-IIoTset-calibrated,173,2,test,0,28,0.1580099288355433
Edge-IIoTset-calibrated,173,2,test,1,6,0.05801956286967948
Edge-IIoTset-calibrated,173,2,test,2,16,0.10913476653084392
Edge-IIoTset-calibrated,173,2,test,3,12,0.07603718039885025
Edge-IIoTset-calibrated,173,2,test,4,18,0.10398621810157672
Edge-IIoTset-calibrated,173,2,test,5,49,0.2761125532880602
Edge-IIoTset-calibrated,173,2,test,6,51,0.21869978997544612
Edge-IIoTset-calibrated,173,3,train,0,99,0.3097049591721056
Edge-IIoTset-calibrated,173,3,train,1,77,0.2178223478531233
Edge-IIoTset-calibrated,173,3,train,2,68,0.14815694927537448
Edge-IIoTset-calibrated,173,3,train,3,22,0.060971906660127514
Edge-IIoTset-calibrated,173,3,train,4,14,0.03593790610549737
Edge-IIoTset-calibrated,173,3,train,5,3,0.016844570765467866
Edge-IIoTset-calibrated,173,3,train,6,77,0.21056136016830362
Edge-IIoTset-calibrated,173,3,test,0,57,0.3097049591721056
Edge-IIoTset-calibrated,173,3,test,1,34,0.2178223478531233
Edge-IIoTset-calibrated,173,3,test,2,28,0.14815694927537448
Edge-IIoTset-calibrated,173,3,test,3,10,0.060971906660127514
Edge-IIoTset-calibrated,173,3,test,4,6,0.03593790610549737
Edge-IIoTset-calibrated,173,3,test,5,6,0.016844570765467866
Edge-IIoTset-calibrated,173,3,test,6,39,0.21056136016830362
Edge-IIoTset-calibrated,173,4,train,0,67,0.21725702915176773
Edge-IIoTset-calibrated,173,4,train,1,41,0.09401228992852141
Edge-IIoTset-calibrated,173,4,train,2,36,0.1437366898861667
Edge-IIoTset-calibrated,173,4,train,3,21,0.03770459580009775
Edge-IIoTset-calibrated,173,4,train,4,47,0.1381290961856549
Edge-IIoTset-calibrated,173,4,train,5,65,0.17763077239422684
Edge-IIoTset-calibrated,173,4,train,6,83,0.19152952665356465
Edge-IIoTset-calibrated,173,4,test,0,33,0.21725702915176773
Edge-IIoTset-calibrated,173,4,test,1,8,0.09401228992852141
Edge-IIoTset-calibrated,173,4,test,2,35,0.1437366898861667
Edge-IIoTset-calibrated,173,4,test,3,3,0.03770459580009775
Edge-IIoTset-calibrated,173,4,test,4,28,0.1381290961856549
Edge-IIoTset-calibrated,173,4,test,5,36,0.17763077239422684
Edge-IIoTset-calibrated,173,4,test,6,37,0.19152952665356465
Edge-IIoTset-calibrated,173,5,train,0,61,0.1666813174861144
Edge-IIoTset-calibrated,173,5,train,1,93,0.23978734744812238
Edge-IIoTset-calibrated,173,5,train,2,57,0.13257331521483054
Edge-IIoTset-calibrated,173,5,train,3,93,0.27307178077562194
Edge-IIoTset-calibrated,173,5,train,4,14,0.06053681239906159
Edge-IIoTset-calibrated,173,5,train,5,35,0.09937010528774427
Edge-IIoTset-calibrated,173,5,train,6,7,0.027979321388504924
Edge-IIoTset-calibrated,173,5,test,0,26,0.1666813174861144
Edge-IIoTset-calibrated,173,5,test,1,50,0.23978734744812238
Edge-IIoTset-calibrated,173,5,test,2,21,0.13257331521483054
Edge-IIoTset-calibrated,173,5,test,3,47,0.27307178077562194
Edge-IIoTset-calibrated,173,5,test,4,8,0.06053681239906159
Edge-IIoTset-calibrated,173,5,test,5,27,0.09937010528774427
Edge-IIoTset-calibrated,173,5,test,6,1,0.027979321388504924
Edge-IIoTset-calibrated,173,6,train,0,115,0.30307148515717647
Edge-IIoTset-calibrated,173,6,train,1,55,0.14056592244879465
Edge-IIoTset-calibrated,173,6,train,2,59,0.16822474647897806
Edge-IIoTset-calibrated,173,6,train,3,3,0.018501214539945226
Edge-IIoTset-calibrated,173,6,train,4,27,0.09772718242146348
Edge-IIoTset-calibrated,173,6,train,5,30,0.09121936600488063
Edge-IIoTset-calibrated,173,6,train,6,71,0.18069008294876146
Edge-IIoTset-calibrated,173,6,test,0,50,0.30307148515717647
Edge-IIoTset-calibrated,173,6,test,1,28,0.14056592244879465
Edge-IIoTset-calibrated,173,6,test,2,31,0.16822474647897806
Edge-IIoTset-calibrated,173,6,test,3,1,0.018501214539945226
Edge-IIoTset-calibrated,173,6,test,4,17,0.09772718242146348
Edge-IIoTset-calibrated,173,6,test,5,25,0.09121936600488063
Edge-IIoTset-calibrated,173,6,test,6,28,0.18069008294876146
Edge-IIoTset-calibrated,173,7,train,0,68,0.1821010809775064
Edge-IIoTset-calibrated,173,7,train,1,55,0.15650886602020614
Edge-IIoTset-calibrated,173,7,train,2,46,0.14731430322820507
Edge-IIoTset-calibrated,173,7,train,3,16,0.05192451463172199
Edge-IIoTset-calibrated,173,7,train,4,50,0.1427515113781182
Edge-IIoTset-calibrated,173,7,train,5,40,0.12045235184018294
Edge-IIoTset-calibrated,173,7,train,6,85,0.19894737192405917
Edge-IIoTset-calibrated,173,7,test,0,25,0.1821010809775064
Edge-IIoTset-calibrated,173,7,test,1,35,0.15650886602020614
Edge-IIoTset-calibrated,173,7,test,2,30,0.14731430322820507
Edge-IIoTset-calibrated,173,7,test,3,9,0.05192451463172199
Edge-IIoTset-calibrated,173,7,test,4,27,0.1427515113781182
Edge-IIoTset-calibrated,173,7,test,5,24,0.12045235184018294
Edge-IIoTset-calibrated,173,7,test,6,30,0.19894737192405917
Edge-IIoTset-calibrated,173,8,train,0,123,0.3206793756815724
Edge-IIoTset-calibrated,173,8,train,1,94,0.24018920724822565
Edge-IIoTset-calibrated,173,8,train,2,12,0.060779908706433614
Edge-IIoTset-calibrated,173,8,train,3,14,0.06480986466184009
Edge-IIoTset-calibrated,173,8,train,4,13,0.04883332099958036
Edge-IIoTset-calibrated,173,8,train,5,43,0.10017874167076299
Edge-IIoTset-calibrated,173,8,train,6,61,0.16452958103158494
Edge-IIoTset-calibrated,173,8,test,0,60,0.3206793756815724
Edge-IIoTset-calibrated,173,8,test,1,43,0.24018920724822565
Edge-IIoTset-calibrated,173,8,test,2,10,0.060779908706433614
Edge-IIoTset-calibrated,173,8,test,3,10,0.06480986466184009
Edge-IIoTset-calibrated,173,8,test,4,7,0.04883332099958036
Edge-IIoTset-calibrated,173,8,test,5,19,0.10017874167076299
Edge-IIoTset-calibrated,173,8,test,6,31,0.16452958103158494
Edge-IIoTset-calibrated,173,9,train,0,32,0.10739391570510501
Edge-IIoTset-calibrated,173,9,train,1,18,0.08062099736148588
Edge-IIoTset-calibrated,173,9,train,2,32,0.06747980986697655
Edge-IIoTset-calibrated,173,9,train,3,82,0.17481616963119034
Edge-IIoTset-calibrated,173,9,train,4,90,0.2781396349712634
Edge-IIoTset-calibrated,173,9,train,5,19,0.04792137359238524
Edge-IIoTset-calibrated,173,9,train,6,87,0.24362809887159342
Edge-IIoTset-calibrated,173,9,test,0,23,0.10739391570510501
Edge-IIoTset-calibrated,173,9,test,1,16,0.08062099736148588
Edge-IIoTset-calibrated,173,9,test,2,14,0.06747980986697655
Edge-IIoTset-calibrated,173,9,test,3,31,0.17481616963119034
Edge-IIoTset-calibrated,173,9,test,4,47,0.2781396349712634
Edge-IIoTset-calibrated,173,9,test,5,11,0.04792137359238524
Edge-IIoTset-calibrated,173,9,test,6,38,0.24362809887159342
Edge-IIoTset-calibrated,173,10,train,0,111,0.2757477133182705
Edge-IIoTset-calibrated,173,10,train,1,32,0.10550617903200243
Edge-IIoTset-calibrated,173,10,train,2,41,0.11325157889648133
Edge-IIoTset-calibrated,173,10,train,3,87,0.26175387374947473
Edge-IIoTset-calibrated,173,10,train,4,62,0.1542322259613348
Edge-IIoTset-calibrated,173,10,train,5,14,0.05469371496919879
Edge-IIoTset-calibrated,173,10,train,6,13,0.03481471407323736
Edge-IIoTset-calibrated,173,10,test,0,56,0.2757477133182705
Edge-IIoTset-calibrated,173,10,test,1,17,0.10550617903200243
Edge-IIoTset-calibrated,173,10,test,2,17,0.11325157889648133
Edge-IIoTset-calibrated,173,10,test,3,48,0.26175387374947473
Edge-IIoTset-calibrated,173,10,test,4,25,0.1542322259613348
Edge-IIoTset-calibrated,173,10,test,5,8,0.05469371496919879
Edge-IIoTset-calibrated,173,10,test,6,9,0.03481471407323736
Edge-IIoTset-calibrated,173,11,train,0,131,0.34917193908165317
Edge-IIoTset-calibrated,173,11,train,1,38,0.11159725778985302
Edge-IIoTset-calibrated,173,11,train,2,70,0.18644133828887
Edge-IIoTset-calibrated,173,11,train,3,77,0.19077342269976824
Edge-IIoTset-calibrated,173,11,train,4,8,0.04248664589799196
Edge-IIoTset-calibrated,173,11,train,5,14,0.05504870776687596
Edge-IIoTset-calibrated,173,11,train,6,22,0.06448068847498754
Edge-IIoTset-calibrated,173,11,test,0,72,0.34917193908165317
Edge-IIoTset-calibrated,173,11,test,1,19,0.11159725778985302
Edge-IIoTset-calibrated,173,11,test,2,24,0.18644133828887
Edge-IIoTset-calibrated,173,11,test,3,35,0.19077342269976824
Edge-IIoTset-calibrated,173,11,test,4,10,0.04248664589799196
Edge-IIoTset-calibrated,173,11,test,5,10,0.05504870776687596
Edge-IIoTset-calibrated,173,11,test,6,10,0.06448068847498754
Edge-IIoTset-calibrated,173,12,train,0,122,0.3066067295776367
Edge-IIoTset-calibrated,173,12,train,1,27,0.07517894870300967
Edge-IIoTset-calibrated,173,12,train,2,39,0.10521693662135068
Edge-IIoTset-calibrated,173,12,train,3,114,0.34338835052113675
Edge-IIoTset-calibrated,173,12,train,4,23,0.07466251423754182
Edge-IIoTset-calibrated,173,12,train,5,20,0.06412451298789196
Edge-IIoTset-calibrated,173,12,train,6,15,0.030822007351432527
Edge-IIoTset-calibrated,173,12,test,0,50,0.3066067295776367
Edge-IIoTset-calibrated,173,12,test,1,9,0.07517894870300967
Edge-IIoTset-calibrated,173,12,test,2,22,0.10521693662135068
Edge-IIoTset-calibrated,173,12,test,3,61,0.34338835052113675
Edge-IIoTset-calibrated,173,12,test,4,21,0.07466251423754182
Edge-IIoTset-calibrated,173,12,test,5,11,0.06412451298789196
Edge-IIoTset-calibrated,173,12,test,6,6,0.030822007351432527
Edge-IIoTset-calibrated,173,13,train,0,69,0.19489702916171564
Edge-IIoTset-calibrated,173,13,train,1,58,0.16344206748129722
Edge-IIoTset-calibrated,173,13,train,2,109,0.2790160808862822
Edge-IIoTset-calibrated,173,13,train,3,26,0.08501484173228761
Edge-IIoTset-calibrated,173,13,train,4,58,0.14023612530201063
Edge-IIoTset-calibrated,173,13,train,5,22,0.08318244084117192
Edge-IIoTset-calibrated,173,13,train,6,18,0.0542114145952348
Edge-IIoTset-calibrated,173,13,test,0,33,0.19489702916171564
Edge-IIoTset-calibrated,173,13,test,1,28,0.16344206748129722
Edge-IIoTset-calibrated,173,13,test,2,57,0.2790160808862822
Edge-IIoTset-calibrated,173,13,test,3,12,0.08501484173228761
Edge-IIoTset-calibrated,173,13,test,4,25,0.14023612530201063
Edge-IIoTset-calibrated,173,13,test,5,16,0.08318244084117192
Edge-IIoTset-calibrated,173,13,test,6,9,0.0542114145952348
Edge-IIoTset-calibrated,173,14,train,0,122,0.3248966308927133
Edge-IIoTset-calibrated,173,14,train,1,23,0.08325602546455847
Edge-IIoTset-calibrated,173,14,train,2,34,0.08180788850866903
Edge-IIoTset-calibrated,173,14,train,3,47,0.12854066691403357
Edge-IIoTset-calibrated,173,14,train,4,59,0.19938209658185035
Edge-IIoTset-calibrated,173,14,train,5,18,0.0471737165646454
Edge-IIoTset-calibrated,173,14,train,6,57,0.13494297507352987
Edge-IIoTset-calibrated,173,14,test,0,67,0.3248966308927133
Edge-IIoTset-calibrated,173,14,test,1,15,0.08325602546455847
Edge-IIoTset-calibrated,173,14,test,2,15,0.08180788850866903
Edge-IIoTset-calibrated,173,14,test,3,13,0.12854066691403357
Edge-IIoTset-calibrated,173,14,test,4,38,0.19938209658185035
Edge-IIoTset-calibrated,173,14,test,5,8,0.0471737165646454
Edge-IIoTset-calibrated,173,14,test,6,24,0.13494297507352987
Edge-IIoTset-calibrated,173,15,train,0,77,0.2203178953936478
Edge-IIoTset-calibrated,173,15,train,1,38,0.08505324146840139
Edge-IIoTset-calibrated,173,15,train,2,80,0.18973390746298494
Edge-IIoTset-calibrated,173,15,train,3,30,0.1303537580901911
Edge-IIoTset-calibrated,173,15,train,4,84,0.21767987495168223
Edge-IIoTset-calibrated,173,15,train,5,5,0.017390366069862565
Edge-IIoTset-calibrated,173,15,train,6,46,0.13947095656323003
Edge-IIoTset-calibrated,173,15,test,0,40,0.2203178953936478
Edge-IIoTset-calibrated,173,15,test,1,19,0.08505324146840139
Edge-IIoTset-calibrated,173,15,test,2,30,0.18973390746298494
Edge-IIoTset-calibrated,173,15,test,3,17,0.1303537580901911
Edge-IIoTset-calibrated,173,15,test,4,48,0.21767987495168223
Edge-IIoTset-calibrated,173,15,test,5,4,0.017390366069862565
Edge-IIoTset-calibrated,173,15,test,6,22,0.13947095656323003
Edge-IIoTset-calibrated,173,16,train,0,26,0.07155249149977042
Edge-IIoTset-calibrated,173,16,train,1,30,0.09028784645392159
Edge-IIoTset-calibrated,173,16,train,2,68,0.20012212564138396
Edge-IIoTset-calibrated,173,16,train,3,33,0.08923946613607542
Edge-IIoTset-calibrated,173,16,train,4,32,0.09791209860165087
Edge-IIoTset-calibrated,173,16,train,5,129,0.34186221968878466
Edge-IIoTset-calibrated,173,16,train,6,42,0.10902375197841317
Edge-IIoTset-calibrated,173,16,test,0,13,0.07155249149977042
Edge-IIoTset-calibrated,173,16,test,1,12,0.09028784645392159
Edge-IIoTset-calibrated,173,16,test,2,29,0.20012212564138396
Edge-IIoTset-calibrated,173,16,test,3,16,0.08923946613607542
Edge-IIoTset-calibrated,173,16,test,4,17,0.09791209860165087
Edge-IIoTset-calibrated,173,16,test,5,76,0.34186221968878466
Edge-IIoTset-calibrated,173,16,test,6,17,0.10902375197841317
Edge-IIoTset-calibrated,173,17,train,0,40,0.1055289622754272
Edge-IIoTset-calibrated,173,17,train,1,146,0.38283924098727345
Edge-IIoTset-calibrated,173,17,train,2,23,0.08859145131321765
