regime,seed,client_id,split,n_events,n_features,class_counts,sha256_features_plus_labels
Edge-IIoTset-calibrated,101,2,train,360,12,"[64,14,35,97,93,45,12]",c327e97b5ddc727ad82443fca19bf1d8cc28e03b5276970e487efff6015cd909
Edge-IIoTset-calibrated,101,2,test,180,12,"[31,12,17,47,48,17,8]",90d363c6897c9056e89f6c976224cb8c46eee1b06eb0ce7e9178a9499340bc15
Edge-IIoTset-calibrated,101,3,train,360,12,"[133,80,42,27,20,46,12]",66787f2b5f6ed5d9e42dff3b7001236533aea43cfbd13437e6249ff465a1d788
Edge-IIoTset-calibrated,101,3,test,180,12,"[72,41,24,10,7,22,4]",5e0e1537b2d185d9968d594174fc435c0d344a1aaa98d2b135a6fe2928b30160
Edge-IIoTset-calibrated,101,4,train,360,12,"[77,55,50,58,37,21,62]",fe20e57f9965384422fea595940d6c3a9917063303aa00af7c314b79ef610092
Edge-IIoTset-calibrated,101,4,test,180,12,"[50,28,24,25,18,10,25]",5785fb88cc8331037e3d41ecb9ee52a768a6b099e8f702fe2e1c6c18376e4198
Edge-IIoTset-calibrated,101,5,train,360,12,"[105,27,28,7,120,14,59]",44d82ff6edc83827c7049721c9361e8376764485d2fab677a1e34ef765e3a15e
Edge-IIoTset-calibrated,101,5,test,180,12,"[55,14,13,9,50,9,30]",6b5caeb01a4d6619a827cfc0a2c2239d05eda26420cf8896af876ad726f454ad
Edge-IIoTset-calibrated,101,6,train,360,12,"[164,25,39,7,38,57,30]",814860936dd345383f16e63e3011e2160c7ba156d41d21ba7ed88f2c534a5c02
Edge-IIoTset-calibrated,101,6,test,180,12,"[76,21,15,9,23,15,21]",ccbcd6ae76da580b243ea6c4a440cf737b9516bc6269aaffabf54e6eea179d62
Edge-IIoTset-calibrated,101,7,train,360,12,"[64,32,27,55,60,82,40]",21092015e38536f48838285b1e556346300e0e370d686bea018eb3b9c57a0efe
Edge-IIoTset-calibrated,101,7,test,180,12,"[34,23,11,33,27,28,24]",915ef0dc22a225713048e18d83361e343410bf1d6b5af062827a3a69055377f6
Edge-IIoTset-calibrated,101,8,train,360,12,"[69,75,24,34,90,33,35]",0ca47300fde599bb9ea7597869350ca5e5951aa5ffdd956953ff4eb53542677c
Edge-IIoTset-calibrated,101,8,test,180,12,"[28,40,17,19,47,14,15]",45c7257e1ff7b118474545d49c41551f1d246fdcfac6235f347686bb8e215e0c
Edge-IIoTset-calibrated,101,9,train,360,12,"[100,91,17,62,9,2,79]",acdf471ba1eaf4a7646a0cfd99bc1ee9d67642c81662da55584e160961432fe1
Edge-IIoTset-calibrated,101,9,test,180,12,"[64,40,9,23,3,0,41]",006f359c6dfefa994edf9c9543277bfe0bb66a03408413db83363529cbe31aea
Edge-IIoTset-calibrated,101,10,train,360,12,"[136,49,22,39,54,21,39]",3dcd560d0d4e062c1fec39455a8dc9413f3e07cd48442c4b6820199bb222c070
Edge-IIoTset-calibrated,101,10,test,180,12,"[68,26,7,18,26,13,22]",d6a6d0f052cbe3118a966420de72717f8860add9cc7cfc32441c03fcf1ff554a
Edge-IIoTset-calibrated,101,11,train,360,12,"[54,56,38,67,71,55,19]",cfcff507a82e27edb2079eb7eac157967a814c4ff34924135fe29f1acfcf1b07
Edge-IIoTset-calibrated,101,11,test,180,12,"[25,27,17,28,36,34,13]",59125ddbcfb11cb8d3e8181e210fc743bdd246fe6dfee4467276ac17a39b7d93
Edge-IIoTset-calibrated,101,12,train,360,12,"[89,90,32,5,8,105,31]",8d8194eaeb39361ecaaa9198dfda1ac962f16216da61d05023cf4eec967ab6a0
Edge-IIoTset-calibrated,101,12,test,180,12,"[42,38,23,6,5,55,11]",0533d524be62e3b3678285f7c5db84a0ce20b512d1d33dc1baac70ae77a3deac
Edge-IIoTset-calibrated,101,13,train,360,12,"[32,59,121,54,12,48,34]",9d83cd0d68918842ac493aa2a0006a53011e0826159f9aa5756a6b4d59cfdfc3
Edge-IIoTset-calibrated,101,13,test,180,12,"[19,26,57,24,14,27,13]",e3c7168a0b62057f0c77c3c0075e96ff053119f16b4c82e4ef7a73f80b2b7cf0
Edge-IIoTset-calibrated,101,14,train,360,12,"[55,38,42,31,46,109,39]",58246f69ba1366a6b49bba9af77215119acf003e5f0aa8f7c26c0e5b56a0cc4e
Edge-IIoTset-calibrated,101,14,test,180,12,"[25,19,16,24,20,67,9]",49e4a2fe19695ea74708ab4b0602be06c4dfd3d8e175d59f6345610a761ad0b5
Edge-IIoTset-calibrated,101,15,train,360,12,"[35,33,53,33,68,85,53]",4d79253e5ecbc9442e89e76c77400700292ddd3cec2e9d67f1ace38874955b11
Edge-IIoTset-calibrated,101,15,test,180,12,"[12,18,27,16,28,40,39]",2f15ca47007cc32d657f9e576c9b5e9750beb63b148abec6854c43b2bf2ea464
Edge-IIoTset-calibrated,101,16,train,360,12,"[131,76,32,18,10,65,28]",3b19d3d04beae38ad954e17c0d138c9ebcba5415bee1af5f57f7bac3c8f1be0c
Edge-IIoTset-calibrated,101,16,test,180,12,"[61,27,16,16,12,29,19]",1a342c846ef990184734cd5cfe4f8b5aa7933e2def50e77467bbfb1de43a946b
Edge-IIoTset-calibrated,101,17,train,360,12,"[73,80,44,69,64,20,10]",b113a96cb130c60331109caa21d1c30612b4f27d6d296b38d7e27277fcbe547b
Edge-IIoTset-calibrated,101,17,test,180,12,"[37,30,26,43,26,9,9]",a1d232841e1c9f1bdfdf4c7c25b831df69f460b79889d6b6c66def0e0eace681
Edge-IIoTset-calibrated,101,18,train,360,12,"[104,11,46,59,65,35,40]",99cb6aea810800abddc7a26dfbecd37e3a8040034dede934050189473d686c0b
Edge-IIoTset-calibrated,101,18,test,180,12,"[52,8,22,20,33,26,19]",a2c92d7d9745e542d2ea0c6e15771cd4f8f745f7bc104731f8b51f56b3206385
Edge-IIoTset-calibrated,101,19,train,360,12,"[71,63,33,22,18,19,134]",effb66af7f018ceb6346a7a23b877ea6092fe5cb84fdddd4e39b81ce0766977a
Edge-IIoTset-calibrated,101,19,test,180,12,"[30,48,16,15,6,10,55]",e7d31592f61acaa5f7b733178973d3435671244df915d4a28417e7fe61219ed9
Edge-IIoTset-calibrated,131,0,train,360,12,"[114,68,75,19,25,44,15]",88c1fb3ff2450f766b8da132ff191b89e76114464ab90b8e28af39ef0ccaa2f6
Edge-IIoTset-calibrated,131,0,test,180,12,"[55,44,34,11,11,18,7]",5f9582fbd360f6f04aaef2698d6e947afce7b991e6035406e8b93473d77f3fa8
Edge-IIoTset-calibrated,131,1,train,360,12,"[89,78,60,76,27,13,17]",6e1cb6237567aa58ad9e3782276f0327ffc7345c8a5a9610cc3dc76b2d17d220
Edge-IIoTset-calibrated,131,1,test,180,12,"[62,32,24,32,13,4,13]",863bdeded87eea5dedd8c03cad809ae7b4ddf4cfa47fd38796249eecf0716ee9
Edge-IIoTset-calibrated,131,2,train,360,12,"[57,43,22,90,83,44,21]",11a47ffbb2f744c03658432f5c9ea9b5faf699157eac3348ac4fd3248e4f0dd7
Edge-IIoTset-calibrated,131,2,test,180,12,"[29,21,6,54,40,25,5]",395a6caf59baf34695b886689ced4e55babd307948ce675de5144d7aa46f82a4
Edge-IIoTset-calibrated,131,3,train,360,12,"[121,36,45,70,41,39,8]",6307fb770ebd26cb131710fb1e339e8935907b6aae4937758353211165b431b2
Edge-IIoTset-calibrated,131,3,test,180,12,"[70,18,16,36,11,24,5]",afd4cdb6e00de0a48c3f8676fb8a0d51b8d3dacaf14f074023305a01940defeb
Edge-IIoTset-calibrated,131,4,train,360,12,"[37,60,60,35,50,3,115]",9e651e2a616f97d1b2a9b63589d307e1d3f783442f27081bccae752ba8bae87d
Edge-IIoTset-calibrated,131,4,test,180,12,"[21,33,24,14,27,4,57]",9f998101aa017181786e4dfecfbcc6477dd98d0bc2693c64a96a7c1ad9521e83
Edge-IIoTset-calibrated,131,5,train,360,12,"[151,39,41,9,42,21,57]",9218cb3f2b95fd7d779158d9ee8bfdc0f11ff8da7c22b40d1648888bc0cd27e6
Edge-IIoTset-calibrated,131,5,test,180,12,"[69,19,27,3,25,14,23]",07e4ec909fefbd23307f00a3c2ed8776a876da729ef12d8e79304901d57f12e1
Edge-IIoTset-calibrated,131,6,train,360,12,"[157,30,10,87,29,36,11]",a8902a591268010a9a0f20d34d85b1662325648c2f902d227bcf579b1ec067e0
Edge-IIoTset-calibrated,131,6,test,180,12,"[85,10,9,40,7,19,10]",bacd6cc07e45fabffe2dd3199328e162e94e4a6c3cd8b325e2953365faeb055f
Edge-IIoTset-calibrated,131,7,train,360,12,"[95,52,58,26,39,29,61]",362b73fcc71f575301257e47413a1a026278425ca0f5dcdd3e35b21699377d9e
Edge-IIoTset-calibrated,131,7,test,180,12,"[42,31,22,14,18,19,34]",878a1a35a61713d4c07705adf49c9b58c405cc0098c0158b14fa6298b40fccaa
Edge-IIoTset-calibrated,131,8,train,360,12,"[74,34,10,114,87,18,23]",014c77c039f343f10a1d6a5f528e59e02bbac885ce3d155b132c1474049b5ec6
Edge-IIoTset-calibrated,131,8,test,180,12,"[39,25,8,47,41,14,6]",4671ad265c9ff5f4854654b0bfe5f34472e2cae4c636cab7086225fbcb6674d7
Edge-IIoTset-calibrated,131,9,train,360,12,"[61,40,58,40,71,34,56]",54ce2071ebac686d9f58ba246dd22a9772e111a1272e459e76a6316cda58a57b
Edge-IIoTset-calibrated,131,9,test,180,12,"[26,24,30,20,44,14,22]",5cfbb59a3e2d138c021609913531d8dd854da471d89da107d162703690b247ca
Edge-IIoTset-calibrated,131,10,train,360,12,"[142,15,18,29,51,40,65]",bf36c0b51b547099b53d715c9eda16d3e440f308fee1275dffe8a61545f366d8
Edge-IIoTset-calibrated,131,10,test,180,12,"[59,8,8,16,25,19,45]",29dc5622a5b7c663f245e2e687ea2bb77b1658f1efd2217b4e4f1801cb52158c
Edge-IIoTset-calibrated,131,11,train,360,12,"[82,56,63,23,30,34,72]",a318c25f80efd7e4892b3a4f8a81ca93af347ea70df8f3d66ff3e97e7208ac14
Edge-IIoTset-calibrated,131,11,test,180,12,"[51,25,32,14,14,15,29]",73b5915fec9cd8c44671400428fcd2709253fc5fd4bd19a0242876eb1e51c821
Edge-IIoTset-calibrated,131,12,train,360,12,"[96,55,63,31,50,9,56]",73729b965325d8d1a18d8551f14dbc17934a8d3fcf0538368b62381ba28f1d2e
Edge-IIoTset-calibrated,131,12,test,180,12,"[48,25,32,12,25,4,34]",f35885d5ed3c0dc4ac99766861301f39f248dc8fc17c87f8245012c7a1e0a66d
Edge-IIoTset-calibrated,131,13,train,360,12,"[71,63,69,78,49,4,26]",6a42accb38eb4ac209bdc438bb378df1e2bbc75cb75a97a7a2a41ed480c5395f
Edge-IIoTset-calibrated,131,13,test,180,12,"[30,25,36,44,25,5,15]",d1eaa1ed0e45e1fff8789d4c574f767acff20dfb26d2327a7bf56d9dee1833ac
Edge-IIoTset-calibrated,131,14,train,360,12,"[114,43,17,32,72,41,41]",ed841fff97ab259ec1d050978616afd7bd54ed172324a3493a344fda36d9c9e1
Edge-IIoTset-calibrated,131,14,test,180,12,"[56,24,7,22,40,14,17]",b12a617a2399408eeec9ea4704a598ff2781217499ce48e8e454912073ff0cb7
Edge-IIoTset-calibrated,131,15,train,360,12,"[66,62,31,79,55,64,3]",d47adc513a1ffe5e29f2a0ba58b589d04f36cb7a006972e51f83a138d8eb9163
Edge-IIoTset-calibrated,131,15,test,180,12,"[40,30,12,36,18,42,2]",86e8d8f172dc083542a2ca2f51c06feebefc3390f425f9d8352829fbbd476afc
Edge-IIoTset-calibrated,131,16,train,360,12,"[52,14,90,75,18,84,27]",93b214cdcecafe318f08f707f2df4dde9c225db1a4f957b2a763aa3577f6d9d4
Edge-IIoTset-calibrated,131,16,test,180,12,"[31,6,36,34,10,51,12]",a3f5ec6d81edbf81136cd9ec0dab13624900684a76ee1da3d8173d2a2c43359b
Edge-IIoTset-calibrated,131,17,train,360,12,"[79,54,1,10,113,12,91]",c690f0a22d9734a25e80c3d4b81a7d78bcebcf18df15ee6df8430e1ebeb6ecb1
Edge-IIoTset-calibrated,131,17,test,180,12,"[47,25,2,11,46,5,44]",f495732991fbac65e4461a2b37d0740fb4b90d7bb9e6129d55564a5d60824e11
Edge-IIoTset-calibrated,131,18,train,360,12,"[137,16,24,13,29,24,117]",41551be816048ec1ae6df3b8bd4ae7d15d973efccfdeda5d11686da740eec435
Edge-IIoTset-calibrated,131,18,test,180,12,"[70,11,21,7,15,9,47]",0c2e3f96021c617f068ae1f19b980d750f5fa532a3b22adcdfa4a762660bee63
Edge-IIoTset-calibrated,131,19,train,360,12,"[110,82,22,48,51,19,28]",13020da5e154a2def4c369e4021ce4d91c73d3ac4f4fff02ddd07a992c15af5c
Edge-IIoTset-calibrated,131,19,test,180,12,"[53,44,11,29,23,11,9]",c466d8d02a980bbd010b49b29787a528d62871e78025baac2ea8d9a1f2fcee37
Edge-IIoTset-calibrated,173,0,train,360,12,"[42,88,50,59,34,48,39]",c6e0f507cc2d597a5a523644f1bc829878e25b455a14ad33bb8bf9d65ae45996
Edge-IIoTset-calibrated,173,0,test,180,12,"[29,40,25,31,18,23,14]",2d169bbf9f8957403985ba6a77d5c4c72b5d60bc580dfdc29cd2c25ec82a6099
Edge-IIoTset-calibrated,173,1,train,360,12,"[46,73,59,112,23,32,15]",659541adf6354bc4a0d839e33c78d46c6dd63a485fb0715d268a39cbef86d7a6
Edge-IIoTset-calibrated,173,1,test,180,12,"[22,46,18,47,16,19,12]",019c3c9689b13dcd2f4113d20f9c0fd8895b93f2403d7efdbc01ca1c1d1a1aee
Edge-IIoTset-calibrated,173,2,train,360,12,"[57,21,35,32,33,107,75]",b3ab6e9f08bd0ab9556b12f20ef02a02ef9c7e591ded788b4d7b23262c9293ae
Edge-IIoTset-calibrated,173,2,test,180,12,"[28,6,16,12,18,49,51]",70b604da62180c9dfa66ac864f55ee3390b684e6f58f15c39991798057b5861b
Edge-IIoTset-calibrated,173,3,train,360,12,"[99,77,68,22,14,3,77]",571a99bdf2c917e220c3bba12a56d8ea76a4625964b23a60f2b9d2d1e33896c8
Edge-IIoTset-calibrated,173,3,test,180,12,"[57,34,28,10,6,6,39]",a131040f1cc6fb4b7ceabc29fedc5fc925b002066d5c32de78028515fcac0b3a
Edge-IIoTset-calibrated,173,4,train,360,12,"[67,41,36,21,47,65,83]",fc528cbc24138d00b320d612250a451e8d10d152f3c5265af9737486e02fa0fa
Edge-IIoTset-calibrated,173,4,test,180,12,"[33,8,35,3,28,36,37]",9fb528c54f5978ec49ac81cca75c402719bf305543dc3a4b9cd0356256d5adf1
Edge-IIoTset-calibrated,173,5,train,360,12,"[61,93,57,93,14,35,7]",1b85cc7b5b61c179ffb60d6624e9de90f12c03156bdec6f1fb142f8cf0510fc7
Edge-IIoTset-calibrated,173,5,test,180,12,"[26,50,21,47,8,27,1]",d5d52168cb86baa5182442e78aa9e73757322ecdbe30f63af23f4e25cb91125a
Edge-IIoTset-calibrated,173,6,train,360,12,"[115,55,59,3,27,30,71]",6b7ddfc9743fb5b046253dbddc2a5a64e26017ebb04efb631b43100b17c213fb
Edge-IIoTset-calibrated,173,6,test,180,12,"[50,28,31,1,17,25,28]",16d9879395aabf88bf10fc3ac9b8b390905cf6cb90d4dbe5962cfc5fa93cbdee
Edge-IIoTset-calibrated,173,7,train,360,12,"[68,55,46,16,50,40,85]",f0fcbac12f950b2ccc1a11c8c3bddc5e8078ff049719b36620e02541dd7b1ce6
Edge-IIoTset-calibrated,173,7,test,180,12,"[25,35,30,9,27,24,30]",b64b8bc65479a0b1a0d791e4fbe08c2b73b371528f0645f6c2bed0dbb28e8b07
Edge-IIoTset-calibrated,173,8,train,360,12,"[123,94,12,14,13,43,61]",7b8c10ae395d5e635d853da031c1cb1a446726c94f071ca2a340d537e4b2effc
Edge-IIoTset-calibrated,173,8,test,180,12,"[60,43,10,10,7,19,31]",b0aba23e5d1a7a69957c19ac755eb65d1c78ca3fc67613352fccbd7a02f9cda6
Edge-IIoTset-calibrated,173,9,train,360,12,"[32,18,32,82,90,19,87]",298451ee3ed5b908e79d9779191ba47311f5d9aece17bb876be7860b8a0095d0
Edge-IIoTset-calibrated,173,9,test,180,12,"[23,16,14,31,47,11,38]",9666a5052d27df53ea37eeec4485e85ccc970c10d1dc69a25185082acabd5240
Edge-IIoTset-calibrated,173,10,train,360,12,"[111,32,41,87,62,14,13]",f64875668ff8540114375014df41f729ffdb5625a69a48b3d203fde2edaaa837
Edge-IIoTset-calibrated,173,10,test,180,12,"[56,17,17,48,25,8,9]",b6537b4832f7333dee03f6c2487c8e645f9a3c1c974436370408bbab056f00e2
Edge-IIoTset-calibrated,173,11,train,360,12,"[131,38,70,77,8,14,22]",03d413ca88d39c955603843a04451f102b43e568efecb68a118595b0e48e3549
Edge-IIoTset-calibrated,173,11,test,180,12,"[72,19,24,35,10,10,10]",86b57dacd2146acb1e3da2e0a0f932363fed39f29c5c87abe6a0fb45032368b1
Edge-IIoTset-calibrated,173,12,train,360,12,"[122,27,39,114,23,20,15]",d65796a48b1e1c2dfdf84ff857dce5443dfdbaca7d6eeb3246e45cf54f64ff75
Edge-IIoTset-calibrated,173,12,test,180,12,"[50,9,22,61,21,11,6]",bbc72d7829554de179d8872ded548eb80641aa1c15c37538845beffe5f1c6e5f
Edge-IIoTset-calibrated,173,13,train,360,12,"[69,58,109,26,58,22,18]",9ad99d91b1ee6d793544aa598c6ee89b21cfe4858119c389ac4e2a43d22809b7
Edge-IIoTset-calibrated,173,13,test,180,12,"[33,28,57,12,25,16,9]",f2b4dc5bc5ec39f09b06509c95e9d0d7d1a1fa8b440d064e77ffe7d3eb70b713
Edge-IIoTset-calibrated,173,14,train,360,12,"[122,23,34,47,59,18,57]",4ba331bef3cdbd44457fc9ca44ea3f03cfe58f6074bcb131fdcf5ff4c4feeacc
Edge-IIoTset-calibrated,173,14,test,180,12,"[67,15,15,13,38,8,24]",d2743cb23e7e9426de411c1bcc4b5d4a7da3edbb2ba56ef5fe3df9421eeb2789
Edge-IIoTset-calibrated,173,15,train,360,12,"[77,38,80,30,84,5,46]",b037af21515a542839693c61cf877ba2beac4d1bc2ac61c2370fd414bba9d470
Edge-IIoTset-calibrated,173,15,test,180,12,"[40,19,30,17,48,4,22]",8e31273d8938faf53a147033a3f904a95223fb5b893570345cc7668b35e4684f
Edge-IIoTset-calibrated,173,16,train,360,12,"[26,30,68,33,32,129,42]",ceecf41bc1deb3e139cd4e7c4e8b8378fd8fe7a013133c8d979b702049ff2b24
Edge-IIoTset-calibrated,173,16,test,180,12,"[13,12,29,16,17,76,17]",ad532d6cd32672feae3408415d880ad2ff5ac9e7fe721c9a1393cb0613bc8db6
Edge-IIoTset-calibrated,173,17,train,360,12,"[40,146,23,27,33,78,13]",82e48057fbd6941a66fbbf724d832ce7710508538332e98d9689508e48378d11
Edge-IIoTset-calibrated,173,17,test,180,12,"[19,71,16,10,12,32,20]",3e072348a57d953e4bc1a51ba9700bddf6efd7e7b3c7c3ee35acebabf1893e52
Edge-IIoTset-calibrated,173,18,train,360,12,"[59,16,41,42,142,23,37]",0b2442b18567025707e100132a02fac4b92bdd245c85b7749255e6b6d5c51df1
Edge-IIoTset-calibrated,173,18,test,180,12,"[23,11,23,22,72,7,22]",bf2bcb268cff0d756270f5d3042055ea8dc7f68a8878150f3d5219ea9a39f3b4
Edge-IIoTset-calibrated,173,19,train,360,12,"[46,26,78,15,66,77,52]",87aa9c2ccb5ab81c2ff38a12f8f269390836074c78e814cf43aef3717389a0eb
Edge-IIoTset-calibrated,173,19,test,180,12,"[18,18,37,10,33,44,20]",a893395b6c72631b131c29b94106d48df93e0392cfd7c1b501382c8f7a173479
Edge-IIoTset-calibrated,211,0,train,360,12,"[102,31,48,44,36,67,32]",3112a69017049d6930b037593b2a4185d5e27fd709ba4a66006496e441e89da1
Edge-IIoTset-calibrated,211,0,test,180,12,"[63,9,20,20,19,31,18]",b25c125752f0c1bf2eef5f973efa656eb01c65f823c241c38d4cccdaf26722ed
Edge-IIoTset-calibrated,211,1,train,360,12,"[137,30,43,19,14,61,56]",68cc3a1da91f5d3b8bf4ed1cc1f2a7fde56a012cb37a7f9622fe240753aa02fe
Edge-IIoTset-calibrated,211,1,test,180,12,"[74,11,29,15,6,17,28]",b00db16ac3d3bdd45c80136038f6d5c59a3ec9cda724c2db3c0048c34da53915
Edge-IIoTset-calibrated,211,2,train,360,12,"[49,68,30,101,57,27,28]",f628d515aeeb73b92c1d8f7e07ae716e54b8bac97c6d0c48a7af7c9e10c886e7
Edge-IIoTset-calibrated,211,2,test,180,12,"[20,42,11,51,17,20,19]",9e61fa0e718476ff5a2471fad067ac9bcc7b7211a3d15465bb5488796182f5c0
Edge-IIoTset-calibrated,211,3,train,360,12,"[59,2,10,38,121,84,46]",570f528bfa4a49782db707ac0466763e05fc7b405f9b5b9b7ad6fb3add9f089d
Edge-IIoTset-calibrated,211,3,test,180,12,"[21,3,5,16,63,47,25]",7f47f03a6730b7d5b62e8d0de2f9bd5f13a94b30f9ecc48e4973aefa5d789216
Edge-IIoTset-calibrated,211,4,train,360,12,"[107,31,38,51,52,59,22]",7ec74973e8dee6948a70f100182cdda9a631c54e089878ff30baaac2cd08d8db
Edge-IIoTset-calibrated,211,4,test,180,12,"[40,20,22,26,34,29,9]",a46ddf86c1be69a91079d69f67c59bf135d7a4a17ff2b0ce8d0270ac6d9382a0
Edge-IIoTset-calibrated,211,5,train,360,12,"[94,11,101,93,34,14,13]",f7770233495f5374bad9277c542c94b56c90bf4cf111e01850b6068a022d412b
Edge-IIoTset-calibrated,211,5,test,180,12,"[55,11,39,43,22,5,5]",ea648e09f9d868d1132e679766b7fe2592a91c60e6dcdd78119ac63d5fcc272e
Edge-IIoTset-calibrated,211,6,train,360,12,"[68,63,123,19,12,6,69]",9d150b79f1d5b64dadf2427d7010ccb3ae2d4e82b3a26ac62d011c83e0fa0e21
Edge-IIoTset-calibrated,211,6,test,180,12,"[51,39,54,5,3,2,26]",4d0780d51ff3fb4870da6816a0f1f2d0e732344d5a5d33bea1525ec58a886182
Edge-IIoTset-calibrated,211,7,train,360,12,"[66,77,110,10,35,18,44]",f3eb78ec85b164df357444e3669856f006d06959f2ce5e5cceaebe973f0097ef
Edge-IIoTset-calibrated,211,7,test,180,12,"[37,40,36,11,20,13,23]",15df5e632ebb8411994d6f3e67d52aaa2193ab2d3f536ce8b08047e8b8ef6867
Edge-IIoTset-calibrated,211,8,train,360,12,"[107,94,46,21,37,30,25]",d01d283d5af4ba21186af3b87dbf4d2cec7e0961f657a5e2b724571bd5c5f6ce
Edge-IIoTset-calibrated,211,8,test,180,12,"[47,51,22,22,13,11,14]",408285a2dc359a202bcbb1931516eeaf6577119e0218e3e39a370c89437f967e
Edge-IIoTset-calibrated,211,9,train,360,12,"[62,18,47,16,113,28,76]",960e7f13173de10e2b36e943757e68e3fcaa9b3f5c13fc7fdf7514b69850398d
Edge-IIoTset-calibrated,211,9,test,180,12,"[35,16,22,12,43,15,37]",8b99e53397c7b312c10ae02561be16d6b0cb08b3a5f517db2bf05eae8ad3c47f
Edge-IIoTset-calibrated,211,10,train,360,12,"[122,6,82,47,33,49,21]",7563a5e2f7e80181330eb9d7864fe9999f788aca71c93623f6eef48cb66f3de8
Edge-IIoTset-calibrated,211,10,test,180,12,"[71,6,40,19,16,23,5]",e1286ec84da19ac6cf62907cc7666bf868f13d209c40b48bee86a48ae027e9e9
Edge-IIoTset-calibrated,211,11,train,360,12,"[94,58,33,47,47,19,62]",307376934ea2571834363767e377b271996a9f931242dad0bc16a401ba61d43a
Edge-IIoTset-calibrated,211,11,test,180,12,"[46,34,19,20,30,7,24]",e96b2fe24a0f1c86428ab6bda16f74469b02b25b02112c835b558ed75280d8be
Edge-IIoTset-calibrated,211,12,train,360,12,"[41,55,71,87,35,27,44]",988168038e9a7f492ecd8cf8795c2f93741329dedd8eafd4df399da4e36bfc44
Edge-IIoTset-calibrated,211,12,test,180,12,"[29,31,26,32,27,17,18]",c926bd0cc5847c7ace5b9076e2beee1aebd22f1efcc5d867a9de3147ca6da794
Edge-IIoTset-calibrated,211,13,train,360,12,"[60,16,19,38,85,32,110]",afe4a869498dd09458a5c42560ed767096cb12a67f2c37c35c68c6e1e78d9b76
Edge-IIoTset-calibrated,211,13,test,180,12,"[30,5,9,24,40,18,54]",4d4d0ae65550b1068dff2e0e2a76ade65fcca05d8b6658f78b4123ea911692cf
Edge-IIoTset-calibrated,211,14,train,360,12,"[122,53,20,58,52,19,36]",14ca8835c8c616a8e15989c5e65b68656f8e9ffa6ef5d1a656c657afff07ecb3
Edge-IIoTset-calibrated,211,14,test,180,12,"[56,26,6,29,31,12,20]",d6057933a32bb3bb1e759d49ef8933bac8bf482c53b471a9e6f730fcc4fbc573
Edge-IIoTset-calibrated,211,15,train,360,12,"[83,57,79,16,18,40,67]",b6916df6bc7973df52b7c65bf3639f1ccf655ea690d9ebe90b3461978c294561
Edge-IIoTset-calibrated,211,15,test,180,12,"[39,32,28,15,10,23,33]",75959e1e9e156431a24aab2b7352d3c9611f1f2524013994553a40bcbc57db78
Edge-IIoTset-calibrated,211,16,train,360,12,"[112,36,27,51,70,45,19]",bc9bafe121b7df9b553edcada10b2e760c6adcf74d2d8c20939005aff3d5f379
Edge-IIoTset-calibrated,211,16,test,180,12,"[50,26,24,23,28,18,11]",7cd80c1a09f032953bbad1328c27420499a03dd35d9b81d7b50a2edb7934cf78
Edge-IIoTset-calibrated,211,17,train,360,12,"[91,44,56,53,33,69,14]",bc710072e4e5a0e8afce6f62590fda2497f778e681b443682cb7c26e3a190c6a
Edge-IIoTset-calibrated,211,17,test,180,12,"[46,18,22,39,13,35,7]",4a05c80469e349a50a89ad81c4a4338acffb4dfcdae0fd08b70d7aa6b9ada066
Edge-IIoTset-calibrated,211,18,train,360,12,"[179,25,31,34,49,32,10]",b45dc58c43470164050aa887ae6dd24eb4929e542b7317c20ecd82721f2c88ce
Edge-IIoTset-calibrated,211,18,test,180,12,"[84,9,9,20,34,18,6]",ba9c233b40d409055dff590b6fe97d8a21503242fac2376a935a98e77c26d44f
Edge-IIoTset-calibrated,211,19,train,360,12,"[119,18,59,13,45,32,74]",2eb26b7caabe33a128c94da159c648521d31b4f0fa7a0844b325884ca612e901
Edge-IIoTset-calibrated,211,19,test,180,12,"[63,9,34,1,14,24,35]",779e532b8fcee9f443c558fbe26775c28dd1e75d59fc10f836b0772fe059b745
Edge-IIoTset-calibrated,257,0,train,360,12,"[26,12,80,66,105,4,67]",c81a5ec280b1d7d4938320a322d5fde10530146f9fedc05eeef37090d650fd19
Edge-IIoTset-calibrated,257,0,test,180,12,"[17,6,37,41,43,6,30]",916365c2b1478b07c999e4fca1ff22eb9b9604b4ff68bbd486332633b4bf5da0
Edge-IIoTset-calibrated,257,1,train,360,12,"[100,139,14,69,8,21,9]",a059db81841eb396a47daeda39cdcf37e0ed80d3d5e2727b5c50960af5f4d0ec
Edge-IIoTset-calibrated,257,1,test,180,12,"[63,63,8,27,7,5,7]",39692e8015335c066c622579763207a4f1965ee1ee5d4cd980d519cc53de8d93
Edge-IIoTset-calibrated,257,2,train,360,12,"[56,62,86,8,7,76,65]",9309f3aa0a976be7263b4a1de68e492468b6380189231cc74ab527b264a02280
Edge-IIoTset-calibrated,257,2,test,180,12,"[29,31,48,3,4,33,32]",6561fb4b2ed15a93f89e81b40da7ba13e100db71ab540aa40a1b7cec5ef834c0
Edge-IIoTset-calibrated,257,3,train,360,12,"[60,47,59,34,65,80,15]",35797a29fd6a2b5d016fbe4e7b6e3d9eecd1b0e880f2dac46a94643f04c64563
